NetC;;;Brindisi;;;;
Stat;;;Via Cappuccini;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
20/01/2020 12:00;;;;;16,62;;
20/01/2020 13:00;3,10;15,75;22,48;0,47;;;
20/01/2020 14:00;3,11;15,85;22,36;0,48;21,02;;
20/01/2020 15:00;3,22;13,17;18,07;0,46;;;
20/01/2020 16:00;3,28;13,98;18,46;0,49;26,89;;
20/01/2020 17:00;3,16;20,91;31,03;0,46;;;
20/01/2020 18:00;3,12;18,35;24,42;0,45;19,31;;
20/01/2020 19:00;3,17;14,56;19,64;0,47;;;
20/01/2020 20:00;3,22;14,67;22,26;0,47;21,51;;
20/01/2020 21:00;3,17;15,38;21,34;0,48;;;
20/01/2020 22:00;3,04;12,63;15,88;0,45;27,62;;
20/01/2020 23:00;3,10;11,15;13,36;0,45;;;
21/01/2020 00:00;3,05;8,68;10,11;0,46;22,24;;
21/01/2020 01:00;3,19;6,49;6,95;0,44;;;
21/01/2020 02:00;3,01;6,15;7,03;0,43;19,31;;
21/01/2020 03:00;2,91;5,63;6,06;0,44;;;
21/01/2020 04:00;2,97;5,44;5,78;0,46;26,16;;
21/01/2020 05:00;3,03;6,20;6,61;0,44;;;
21/01/2020 06:00;2,98;6,50;7,88;0,43;16,62;;
21/01/2020 07:00;3,14;13,13;18,67;0,43;;;
21/01/2020 08:00;3,41;30,82;51,24;0,54;25,42;;
21/01/2020 09:00;3,53;45,84;94,34;0,74;;;
21/01/2020 10:00;3,26;24,17;38,75;0,46;14,18;;
21/01/2020 11:00;3,09;17,24;27,47;0,45;;;
21/01/2020 12:00;3,33;11,72;22,35;0,44;23,96;;
21/01/2020 13:00;3,21;9,33;14,56;0,41;;;
21/01/2020 14:00;3,25;10,63;15,49;0,38;14,42;;
21/01/2020 15:00;3,31;8,23;11,28;0,41;;;
21/01/2020 16:00;3,08;10,31;13,40;0,42;24,93;;
21/01/2020 17:00;3,21;21,03;25,93;0,44;;;
21/01/2020 18:00;3,38;21,79;26,24;0,45;13,93;;
21/01/2020 19:00;3,19;15,64;19,36;0,44;;;
21/01/2020 20:00;3,17;15,76;20,23;0,46;26,16;;
21/01/2020 21:00;3,15;18,26;22,63;0,43;;;
21/01/2020 22:00;3,11;12,49;14,66;0,37;14,42;;
21/01/2020 23:00;3,06;10,08;11,56;0,38;;;
22/01/2020 00:00;3,09;8,19;9,11;0,37;13,20;;
22/01/2020 01:00;3,07;6,85;7,56;0,34;;;
22/01/2020 02:00;2,99;;;0,40;11,00;;
22/01/2020 03:00;3,10;12,17;12,95;0,38;;;
22/01/2020 04:00;;10,63;12,30;0,41;10,02;;
22/01/2020 05:00;3,26;9,51;10,36;0,40;;;
22/01/2020 06:00;3,21;15,51;20,18;0,40;27,62;;
22/01/2020 07:00;3,24;26,29;36,84;0,43;;;
22/01/2020 08:00;3,34;32,54;58,14;0,56;18,82;;
22/01/2020 09:00;3,27;31,56;50,66;0,51;;;
22/01/2020 10:00;3,34;21,70;35,48;0,49;10,76;;
22/01/2020 11:00;3,20;15,76;25,29;0,42;;;
22/01/2020 12:00;3,13;12,33;18,69;0,41;19,80;;
22/01/2020 13:00;3,23;13,35;19,77;0,42;;;
22/01/2020 14:00;3,18;15,25;21,72;0,41;11,00;;
22/01/2020 15:00;3,18;14,33;20,71;0,40;;;
22/01/2020 16:00;3,27;15,13;20,69;0,41;15,40;;
22/01/2020 17:00;3,15;22,38;28,89;0,41;;;
22/01/2020 18:00;3,03;26,81;34,67;0,42;9,78;;
22/01/2020 19:00;3,39;44,02;69,63;0,54;;;
22/01/2020 20:00;3,20;38,46;55,51;0,48;15,64;;
22/01/2020 21:00;3,42;48,31;82,09;0,61;;;
22/01/2020 22:00;3,29;35,44;54,04;0,63;22,00;;
22/01/2020 23:00;3,29;22,38;32,05;0,61;;;
23/01/2020 00:00;3,24;17,41;21,86;0,58;25,18;;
23/01/2020 01:00;3,01;16,97;19,77;0,47;;;
23/01/2020 02:00;3,08;10,91;14,36;0,38;30,55;;
23/01/2020 03:00;3,06;11,60;12,48;0,42;;;
23/01/2020 04:00;3,02;10,78;11,41;0,37;22,24;;
23/01/2020 05:00;3,04;10,03;10,60;0,39;;;
23/01/2020 06:00;3,05;14,78;17,30;0,39;19,56;;
23/01/2020 07:00;2,99;17,32;23,01;0,43;;;
23/01/2020 08:00;3,28;26,14;37,51;0,47;19,07;;
23/01/2020 09:00;3,16;26,59;40,86;0,49;;;
23/01/2020 10:00;3,26;14,80;22,10;0,45;17,11;;
23/01/2020 11:00;3,12;10,31;16,41;0,50;;;
23/01/2020 12:00;3,03;15,16;22,08;0,47;24,69;;
23/01/2020 13:00;3,10;16,19;23,74;0,49;;;
23/01/2020 14:00;3,12;14,19;19,47;0,49;27,38;;
23/01/2020 15:00;3,06;13,06;17,77;0,45;;;
23/01/2020 16:00;3,05;15,33;19,32;0,49;22,24;;
23/01/2020 17:00;3,07;15,46;18,79;0,40;;;
23/01/2020 18:00;3,14;31,02;37,59;0,46;16,62;;
23/01/2020 19:00;3,09;43,18;58,69;0,52;;;
23/01/2020 20:00;3,08;38,83;58,03;0,52;18,33;;
23/01/2020 21:00;3,07;28,59;38,58;0,53;;;
23/01/2020 22:00;3,19;24,21;30,91;0,48;27,62;;
23/01/2020 23:00;3,04;21,71;25,92;0,48;;;
24/01/2020 00:00;3,03;21,34;24,54;0,45;26,89;;
24/01/2020 01:00;3,08;21,66;25,30;0,50;;;
24/01/2020 02:00;2,99;;;0,54;25,18;;
24/01/2020 03:00;3,01;19,84;22,23;0,50;;;
24/01/2020 04:00;;21,03;24,09;0,47;26,89;;
24/01/2020 05:00;3,08;24,66;29,13;0,53;;;
24/01/2020 06:00;3,13;41,40;58,71;0,55;27,62;;
24/01/2020 07:00;3,53;50,98;100,49;0,67;;;
24/01/2020 08:00;4,06;61,29;189,10;0,95;29,33;;
24/01/2020 09:00;5,16;69,74;289,26;1,31;;;
24/01/2020 10:00;3,54;54,45;95,96;0,70;19,56;;
24/01/2020 11:00;3,14;38,27;58,21;0,70;;;
24/01/2020 12:00;3,22;29,46;45,31;0,67;10,51;;
24/01/2020 13:00;3,33;32,81;55,02;0,61;;;
24/01/2020 14:00;3,31;30,96;48,64;0,58;6,11;;
24/01/2020 15:00;3,05;24,31;34,42;0,58;;;
24/01/2020 16:00;3,18;30,25;42,25;0,54;21,51;;
24/01/2020 17:00;3,07;41,33;58,01;0,58;;;
24/01/2020 18:00;3,06;47,68;62,31;0,62;20,29;;
24/01/2020 19:00;3,31;57,03;78,75;0,79;;;
24/01/2020 20:00;3,26;51,73;66,26;0,66;26,89;;
24/01/2020 21:00;3,09;45,07;59,50;0,67;;;
24/01/2020 22:00;3,12;35,88;46,04;0,67;29,33;;
24/01/2020 23:00;3,18;24,25;29,10;0,57;;;
25/01/2020 00:00;2,93;17,02;20,79;0,49;30,55;;
25/01/2020 01:00;3,00;12,38;14,41;0,44;;;
25/01/2020 02:00;3,03;9,96;11,46;0,40;29,58;;
25/01/2020 03:00;2,89;7,91;9,55;0,40;;;
25/01/2020 04:00;3,09;7,63;8,86;0,38;20,04;;
25/01/2020 05:00;3,05;7,87;8,84;0,37;;;
25/01/2020 06:00;2,96;12,73;14,88;0,46;18,33;;
25/01/2020 07:00;3,12;22,23;30,18;0,45;;;
25/01/2020 08:00;3,14;36,99;50,94;0,61;21,02;;
25/01/2020 09:00;3,46;34,86;54,37;0,79;;;
25/01/2020 10:00;3,26;30,10;44,16;0,70;20,29;;
25/01/2020 11:00;3,24;28,32;47,45;0,63;;;
25/01/2020 12:00;3,36;27,44;46,73;0,58;11,73;;
25/01/2020 13:00;3,25;28,99;47,38;0,56;;;
25/01/2020 14:00;3,19;23,61;38,10;0,53;11,98;;
25/01/2020 15:00;3,22;21,06;31,89;0,52;;;
25/01/2020 16:00;3,36;23,20;34,22;0,60;22,00;;
25/01/2020 17:00;3,22;26,94;36,46;0,55;;;
25/01/2020 18:00;3,25;30,37;40,70;0,60;37,64;;
25/01/2020 19:00;3,13;29,47;38,89;0,56;;;
25/01/2020 20:00;3,24;23,06;31,14;0,55;38,62;;
25/01/2020 21:00;3,19;22,85;30,66;0,53;;;
25/01/2020 22:00;3,08;19,13;23,12;0,49;28,84;;
25/01/2020 23:00;3,09;18,77;23,43;0,52;;;
26/01/2020 00:00;3,12;10,69;13,70;0,45;33,98;;
26/01/2020 01:00;3,09;9,54;12,06;0,46;;;
26/01/2020 02:00;2,94;;;0,47;35,44;;
26/01/2020 03:00;3,15;10,62;13,05;0,49;;;
26/01/2020 04:00;;6,44;7,58;0,41;32,27;;
26/01/2020 05:00;3,02;6,22;7,15;0,46;;;
26/01/2020 06:00;3,02;7,30;8,47;0,46;29,33;;
26/01/2020 07:00;2,98;12,19;14,90;0,53;;;
26/01/2020 08:00;3,18;13,10;16,43;0,49;21,02;;
26/01/2020 09:00;3,21;17,93;25,07;0,52;;;
26/01/2020 10:00;3,12;16,67;22,82;0,53;15,40;;
26/01/2020 11:00;3,16;18,26;24,73;0,54;;;
26/01/2020 12:00;3,04;19,51;27,64;0,53;12,71;;
26/01/2020 13:00;3,02;19,73;27,40;0,50;;;
26/01/2020 14:00;3,00;20,26;28,22;0,53;7,82;;
26/01/2020 15:00;3,03;11,70;14,78;0,47;;;
26/01/2020 16:00;3,11;11,88;15,37;0,50;8,56;;
26/01/2020 17:00;3,23;20,57;26,74;0,55;;;
26/01/2020 18:00;3,24;25,75;33,65;0,64;14,91;;
26/01/2020 19:00;3,25;31,88;40,49;0,64;;;
26/01/2020 20:00;3,41;45,66;65,65;0,78;15,16;;
26/01/2020 21:00;3,87;68,92;167,13;1,08;;;
26/01/2020 22:00;3,41;47,69;72,69;0,69;27,38;;
26/01/2020 23:00;3,09;16,16;20,03;0,53;;;
27/01/2020 00:00;3,01;16,64;20,62;0,51;23,22;;
27/01/2020 01:00;3,04;15,16;18,76;0,54;;;
27/01/2020 02:00;2,95;12,62;14,88;0,53;27,13;;
27/01/2020 03:00;3,11;9,09;11,10;0,52;;;
27/01/2020 04:00;2,94;11,81;13,65;0,54;23,71;;
27/01/2020 05:00;3,14;18,80;21,95;0,57;;;
27/01/2020 06:00;3,16;20,01;29,10;0,55;26,16;;
27/01/2020 07:00;3,20;31,24;49,93;0,56;;;
27/01/2020 08:00;3,39;40,30;72,97;0,66;25,42;;
27/01/2020 09:00;3,19;29,63;48,39;0,54;;;
27/01/2020 10:00;3,15;22,79;37,38;0,57;29,33;;
27/01/2020 11:00;3,17;16,60;27,62;0,51;;;
27/01/2020 12:00;2,99;14,06;23,86;0,52;1,47;;
27/01/2020 13:00;2,89;13,86;22,33;0,48;;;
27/01/2020 14:00;3,04;12,64;19,76;0,49;27,13;;
27/01/2020 15:00;2,89;13,66;21,16;0,48;;;
27/01/2020 16:00;3,19;16,07;23,69;0,51;24,69;;
27/01/2020 17:00;3,08;28,36;42,30;0,58;;;
27/01/2020 18:00;3,42;49,69;90,10;0,79;22,73;;
27/01/2020 19:00;3,23;47,92;83,93;0,69;;;
27/01/2020 20:00;3,13;44,35;56,98;0,61;28,35;;
27/01/2020 21:00;3,56;68,57;139,68;0,94;;;
27/01/2020 22:00;3,26;44,24;69,85;0,71;34,22;;
27/01/2020 23:00;3,14;37,03;49,43;0,70;;;
28/01/2020 00:00;3,07;38,83;50,05;0,68;40,58;;
28/01/2020 01:00;3,10;38,26;48,47;0,75;;;
28/01/2020 02:00;2,95;;;0,65;33,49;;
28/01/2020 03:00;2,98;23,75;27,67;0,64;;;
28/01/2020 04:00;;29,83;32,80;0,62;38,13;;
28/01/2020 05:00;3,06;32,45;37,82;0,65;;;
28/01/2020 06:00;3,24;52,16;80,96;0,74;35,44;;
28/01/2020 07:00;3,33;55,59;99,07;0,74;;;
28/01/2020 08:00;3,44;53,41;118,79;0,85;33,73;;
28/01/2020 09:00;3,60;52,18;127,80;0,98;;;
28/01/2020 10:00;3,59;52,45;118,17;0,86;35,44;;
28/01/2020 11:00;3,17;36,56;63,36;0,62;;;
28/01/2020 12:00;3,18;29,12;48,67;0,57;51,58;;
28/01/2020 13:00;3,05;31,52;52,55;0,61;;;
28/01/2020 14:00;3,20;25,56;41,00;0,55;41,31;;
28/01/2020 15:00;3,18;31,09;46,57;0,56;;;
28/01/2020 16:00;3,06;26,46;38,94;0,55;30,55;;
28/01/2020 17:00;3,21;38,97;56,88;0,64;;;
28/01/2020 18:00;3,44;65,73;108,28;0,80;23,47;;
28/01/2020 19:00;3,39;67,79;119,35;0,86;;;
28/01/2020 20:00;3,15;46,47;70,77;0,64;25,42;;
28/01/2020 21:00;3,32;35,91;56,12;0,58;;;
28/01/2020 22:00;2,97;22,07;30,95;0,56;29,82;;
28/01/2020 23:00;3,06;15,07;20,30;0,51;;;
29/01/2020 00:00;3,02;12,79;17,37;0,50;19,31;;
29/01/2020 01:00;2,87;8,96;11,21;0,45;;;
29/01/2020 02:00;2,94;7,40;9,08;0,47;26,64;;
29/01/2020 03:00;2,95;11,04;11,95;0,43;;;
29/01/2020 04:00;2,89;8,56;9,54;0,45;25,42;;
29/01/2020 05:00;3,04;9,43;10,45;0,44;;;
29/01/2020 06:00;2,99;14,59;18,36;0,45;21,51;;
29/01/2020 07:00;3,26;32,78;46,27;0,50;;;
29/01/2020 08:00;3,54;62,73;119,53;0,70;13,69;;
29/01/2020 09:00;3,47;56,73;114,82;0,69;;;
29/01/2020 10:00;3,34;38,87;72,61;0,69;14,91;;
29/01/2020 11:00;3,36;31,99;61,60;0,64;;;
29/01/2020 12:00;3,38;24,33;45,26;0,58;16,13;;
29/01/2020 13:00;3,20;23,42;43,92;0,57;;;
29/01/2020 14:00;3,12;23,69;41,28;0,48;12,96;;
29/01/2020 15:00;3,08;23,57;39,16;0,49;;;
29/01/2020 16:00;3,07;25,29;35,32;0,55;18,58;;
29/01/2020 17:00;3,23;48,49;72,92;0,67;;;
29/01/2020 18:00;3,67;82,29;160,99;0,90;17,11;;
29/01/2020 19:00;3,39;73,73;123,29;0,84;;;
29/01/2020 20:00;3,21;64,34;102,10;0,83;22,49;;
29/01/2020 21:00;3,50;49,69;98,76;0,74;;;
29/01/2020 22:00;3,11;34,91;56,08;0,66;29,33;;
29/01/2020 23:00;3,09;21,71;31,34;0,58;;;
30/01/2020 00:00;3,12;16,42;22,12;0,54;25,67;;
30/01/2020 01:00;3,05;15,99;19,12;0,53;;;
30/01/2020 02:00;3,06;;;0,55;24,93;;
30/01/2020 03:00;2,94;23,08;26,16;0,55;;;
30/01/2020 04:00;;15,79;25,60;0,52;28,35;;
30/01/2020 05:00;3,00;15,62;17,73;0,56;;;
30/01/2020 06:00;3,20;31,58;47,32;0,56;21,51;;
30/01/2020 07:00;3,43;48,40;91,14;0,59;;;
30/01/2020 08:00;3,83;66,44;178,32;0,91;19,31;;
30/01/2020 09:00;4,50;69,16;230,55;1,09;;;
30/01/2020 10:00;3,31;42,92;96,18;0,77;32,75;;
30/01/2020 11:00;3,00;19,15;31,62;0,53;;;
30/01/2020 12:00;2,97;17,64;28,63;0,56;36,91;;
30/01/2020 13:00;2,61;18,83;28,40;0,54;;;
30/01/2020 14:00;2,87;14,33;21,32;0,53;23,71;;
30/01/2020 15:00;2,80;11,15;17,25;0,54;;;
30/01/2020 16:00;2,86;10,80;15,58;0,50;25,67;;
30/01/2020 17:00;3,05;32,34;47,07;0,59;;;
30/01/2020 18:00;3,44;71,93;130,65;0,82;29,58;;
30/01/2020 19:00;3,60;74,91;154,10;0,89;;;
30/01/2020 20:00;4,93;98,44;316,35;1,36;25,18;;
30/01/2020 21:00;4,96;97,87;316,78;1,36;;;
30/01/2020 22:00;3,48;60,12;108,78;0,79;38,62;;
30/01/2020 23:00;3,05;54,84;80,14;0,88;;;
31/01/2020 00:00;3,30;52,69;75,00;0,98;47,18;;
31/01/2020 01:00;3,22;38,27;48,24;0,78;;;
31/01/2020 02:00;3,28;32,42;38,84;0,73;47,18;;
31/01/2020 03:00;3,04;29,62;34,84;0,71;;;
31/01/2020 04:00;3,05;19,00;20,80;0,65;40,58;;
31/01/2020 05:00;3,04;12,37;14,06;0,66;;;
31/01/2020 06:00;3,17;21,75;27,62;0,69;40,82;;
31/01/2020 07:00;3,26;31,74;45,78;0,67;;;
31/01/2020 08:00;3,52;45,97;98,98;0,89;32,27;;
31/01/2020 09:00;3,62;56,33;129,55;1,00;;;
31/01/2020 10:00;3,59;52,47;112,30;1,06;30,07;;
31/01/2020 11:00;3,29;33,07;61,72;0,73;;;
31/01/2020 12:00;3,10;34,33;59,41;0,65;18,09;;
31/01/2020 13:00;3,33;32,50;55,60;0,71;;;
31/01/2020 14:00;3,35;27,55;44,26;0,68;19,07;;
31/01/2020 15:00;3,23;18,13;26,44;1,02;;;
31/01/2020 16:00;3,13;26,27;40,01;0,76;18,09;;
31/01/2020 17:00;3,16;38,88;59,69;0,66;;;
31/01/2020 18:00;3,27;61,43;88,16;0,79;21,51;;
31/01/2020 19:00;3,36;68,88;108,05;0,89;;;
31/01/2020 20:00;3,38;60,11;89,20;0,84;30,80;;
31/01/2020 21:00;3,67;63,43;115,42;0,93;;;
31/01/2020 22:00;3,76;68,49;158,87;1,02;33,98;;
31/01/2020 23:00;3,58;56,61;104,68;1,34;;;
02/01/20 00:00;3,50;51,52;91,84;1,24;46,20;;
02/01/20 01:00;3,29;47,17;68,82;1,14;;;
02/01/20 02:00;3,21;;;1,12;63,80;;
02/01/20 03:00;3,25;46,55;61,65;0,95;;;
02/01/20 04:00;;25,49;30,05;0,75;67,71;;
02/01/20 05:00;3,13;22,21;26,80;0,75;;;
02/01/20 06:00;3,29;34,67;56,70;0,95;52,55;;
02/01/20 07:00;3,66;49,87;105,33;0,95;;;
02/01/20 08:00;3,91;51,19;141,64;1,26;43,27;;
02/01/20 09:00;4,33;52,08;161,60;1,35;;;
02/01/20 10:00;3,70;50,92;119,08;1,11;42,53;;
02/01/20 11:00;3,37;30,15;48,00;0,93;;;
02/01/20 12:00;3,27;26,29;39,68;0,93;30,55;;
02/01/20 13:00;3,34;28,65;42,09;0,66;;;
02/01/20 14:00;3,32;47,69;70,27;0,69;17,60;;
02/01/20 15:00;3,18;28,67;38,97;0,65;;;
02/01/20 16:00;3,35;21,20;29,30;0,66;23,96;;
02/01/20 17:00;3,33;32,19;42,77;0,69;;;
02/01/20 18:00;3,28;51,97;71,69;0,80;26,16;;
02/01/20 19:00;3,52;71,32;106,64;0,96;;;
02/01/20 20:00;3,11;46,27;63,01;0,78;29,33;;
02/01/20 21:00;3,07;36,90;50,09;0,78;;;
02/01/20 22:00;3,35;37,18;52,46;0,87;29,58;;
02/01/20 23:00;3,26;29,85;40,93;0,86;;;
02/02/20 00:00;3,23;26,81;35,77;0,77;36,18;;
02/02/20 01:00;3,21;22,33;29,71;0,63;;;
02/02/20 02:00;3,13;21,19;26,00;0,67;28,35;;
02/02/20 03:00;3,17;21,14;26,55;0,70;;;
02/02/20 04:00;3,15;12,43;15,07;0,61;31,78;;
02/02/20 05:00;3,26;18,28;21,23;0,70;;;
02/02/20 06:00;3,04;19,44;24,26;0,65;30,80;;
02/02/20 07:00;3,18;29,25;37,85;0,65;;;
02/02/20 08:00;3,25;32,85;48,47;0,68;29,58;;
02/02/20 09:00;3,48;42,95;86,50;0,86;;;
02/02/20 10:00;3,34;22,72;34,82;0,65;24,44;;
02/02/20 11:00;3,42;11,12;17,60;0,61;;;
02/02/20 12:00;3,37;9,83;15,03;0,57;13,69;;
02/02/20 13:00;3,30;9,45;14,34;0,56;;;
02/02/20 14:00;3,25;6,27;8,35;0,53;8,56;;
02/02/20 15:00;3,26;6,93;8,87;0,55;;;
02/02/20 16:00;3,26;7,25;9,38;0,54;8,07;;
02/02/20 17:00;3,38;14,17;17,88;0,59;;;
02/02/20 18:00;3,51;47,60;76,43;0,80;17,11;;
02/02/20 19:00;4,44;90,46;213,99;1,25;;;
02/02/20 20:00;4,61;89,83;259,10;1,44;19,80;;
02/02/20 21:00;4,14;74,08;178,76;1,07;;;
02/02/20 22:00;4,10;69,49;179,79;1,04;37,89;;
02/02/20 23:00;3,31;35,81;45,06;0,70;;;
02/03/20 00:00;3,31;43,44;58,52;0,79;30,55;;
02/03/20 01:00;3,11;21,09;26,92;0,62;;;
02/03/20 02:00;3,24;;;0,61;35,69;;
02/03/20 03:00;3,17;17,67;20,02;0,58;;;
02/03/20 04:00;;27,21;32,02;0,59;22,24;;
02/03/20 05:00;3,28;31,05;37,55;0,63;;;
02/03/20 06:00;3,18;30,39;47,04;0,62;17,11;;
02/03/20 07:00;3,72;54,51;119,35;0,80;;;
02/03/20 08:00;4,04;57,30;158,82;0,95;15,16;;
02/03/20 09:00;4,20;59,38;173,30;1,13;;;
02/03/20 10:00;3,86;60,43;133,42;1,09;24,93;;
02/03/20 11:00;3,55;39,74;77,68;0,97;;;
02/03/20 12:00;3,75;35,27;63,22;0,88;22,00;;
02/03/20 13:00;3,60;25,05;43,09;0,93;;;
02/03/20 14:00;3,37;25,44;42,19;0,76;18,82;;
02/03/20 15:00;3,28;25,67;38,99;0,99;;;
02/03/20 16:00;3,30;30,11;42,66;0,88;13,44;;
02/03/20 17:00;3,36;43,59;66,18;0,68;;;
02/03/20 18:00;3,64;59,01;100,13;0,83;19,31;;
02/03/20 19:00;3,49;56,02;101,68;0,92;;;
02/03/20 20:00;3,98;71,71;154,42;1,15;20,53;;
02/03/20 21:00;3,45;48,73;82,31;0,93;;;
02/03/20 22:00;3,40;38,63;51,94;0,74;27,38;;
02/03/20 23:00;3,17;27,61;37,08;0,62;;;
02/04/20 00:00;3,19;19,26;24,77;0,65;37,15;;
02/04/20 01:00;3,08;16,53;21,84;0,71;;;
02/04/20 02:00;3,26;12,12;14,66;0,65;20,53;;
02/04/20 03:00;3,20;10,22;12,31;0,66;;;
02/04/20 04:00;3,12;10,65;12,90;0,68;21,51;;
02/04/20 05:00;3,08;11,02;12,60;0,74;;;
02/04/20 06:00;3,23;13,94;18,62;0,76;12,22;;
02/04/20 07:00;3,14;23,05;35,22;0,75;;;
02/04/20 08:00;3,15;27,11;48,22;0,81;15,89;;
02/04/20 09:00;3,39;23,84;41,24;0,78;;;
02/04/20 10:00;3,35;23,56;37,06;0,73;10,02;;
02/04/20 11:00;3,19;21,08;33,86;0,67;;;
02/04/20 12:00;3,23;19,35;31,73;0,59;9,53;;
02/04/20 13:00;3,19;23,72;40,65;0,71;;;
02/04/20 14:00;3,21;24,21;43,78;0,68;11,49;;
02/04/20 15:00;3,35;21,04;42,67;0,63;;;
02/04/20 16:00;3,20;21,84;39,22;0,65;15,64;;
02/04/20 17:00;3,30;34,09;58,32;0,70;;;
02/04/20 18:00;3,49;45,51;87,05;0,79;22,24;;
02/04/20 19:00;3,51;47,54;86,20;0,81;;;
02/04/20 20:00;3,24;44,17;76,40;0,80;37,40;;
02/04/20 21:00;3,02;14,78;25,19;0,69;;;
02/04/20 22:00;3,08;7,64;10,23;0,58;33,73;;
02/04/20 23:00;3,16;4,77;5,70;0,57;;;
02/05/20 00:00;3,01;3,72;4,64;0,59;36,67;;
02/05/20 01:00;3,19;4,57;5,97;0,55;;;
02/05/20 02:00;3,20;;;0,57;27,38;;
02/05/20 03:00;3,22;3,48;3,93;0,54;;;
02/05/20 04:00;;3,41;3,64;0,56;21,76;;
02/05/20 05:00;3,08;3,33;3,58;0,54;;;
02/05/20 06:00;3,16;4,70;5,35;0,56;11,98;;
02/05/20 07:00;3,18;4,47;5,16;0,57;;;
02/05/20 08:00;3,30;5,46;7,90;0,63;7,09;;
02/05/20 09:00;3,19;5,36;8,76;0,58;;;
02/05/20 10:00;3,14;5,77;8,47;0,58;8,07;;
02/05/20 11:00;3,29;6,29;8,47;0,61;;;
02/05/20 12:00;3,11;4,75;6,61;0,60;;;
02/05/20 13:00;3,09;5,62;7,81;0,56;;;
02/05/20 14:00;3,07;5,98;8,22;0,59;;;
02/05/20 15:00;3,03;5,89;7,69;0,61;;;
02/05/20 16:00;3,00;6,61;8,77;0,59;;;
02/05/20 17:00;2,97;7,51;9,79;0,59;;;
02/05/20 18:00;3,03;8,11;10,47;0,57;;;
02/05/20 19:00;2,99;6,69;8,77;0,58;;;
02/05/20 20:00;3,02;6,46;8,64;0,56;;;
02/05/20 21:00;2,97;5,41;7,75;0,60;;;
02/05/20 22:00;2,95;5,20;6,06;0,60;;;
02/05/20 23:00;2,98;5,13;5,71;0,62;;;
02/06/20 00:00;3,06;4,67;5,03;0,60;;;
02/06/20 01:00;2,96;4,19;4,48;0,61;;;
02/06/20 02:00;2,96;3,83;3,99;0,63;;;
02/06/20 03:00;3,11;3,57;3,66;0,63;;;
02/06/20 04:00;2,98;3,46;3,56;0,63;;;
02/06/20 05:00;3,01;;;0,66;;;
02/06/20 06:00;3,03;3,85;4,03;0,66;;;
02/06/20 07:00;3,19;4,88;5,84;0,65;;;
02/06/20 08:00;3,12;6,92;9,24;0,63;;;
02/06/20 09:00;3,25;7,98;11,41;0,64;;;
02/06/20 10:00;3,25;6,40;8,92;0,66;;;
02/06/20 11:00;3,21;6,70;9,89;0,64;;;
02/06/20 12:00;3,16;5,12;7,88;0,64;1,71;;
02/06/20 13:00;2,99;5,79;8,11;0,62;;;
02/06/20 14:00;3,18;5,80;8,47;0,64;3,91;;
02/06/20 15:00;3,17;4,97;7,81;0,61;;;
02/06/20 16:00;3,18;6,10;8,87;0,57;6,60;;
02/06/20 17:00;3,09;6,28;8,36;0,55;;;
02/06/20 18:00;2,89;6,68;8,90;0,60;25,42;;
02/06/20 19:00;3,01;7,45;9,94;0,65;;;
02/06/20 20:00;3,04;8,47;10,74;0,61;17,11;;
02/06/20 21:00;3,10;6,68;9,05;0,59;;;
02/06/20 22:00;2,89;5,23;6,70;0,58;27,62;;
02/06/20 23:00;3,13;5,47;7,39;0,62;;;
02/07/20 00:00;2,99;3,94;4,80;0,78;16,87;;
02/07/20 01:00;2,92;3,10;3,48;0,75;;;
02/07/20 02:00;2,98;;;0,58;9,04;;
02/07/20 03:00;2,83;3,59;3,91;0,59;;;
02/07/20 04:00;;3,69;3,94;0,57;5,38;;
02/07/20 05:00;2,97;3,64;4,00;0,61;;;
02/07/20 06:00;2,95;13,72;18,18;0,60;15,89;;
02/07/20 07:00;3,01;16,76;23,51;0,65;;;
02/07/20 08:00;2,90;12,03;17,02;0,64;12,71;;
02/07/20 09:00;3,09;14,04;21,69;0,66;;;
02/07/20 10:00;2,99;11,79;21,13;0,65;;;
02/07/20 11:00;2,96;7,01;11,21;0,60;;;
02/07/20 12:00;3,03;6,43;9,03;0,61;;;
02/07/20 13:00;2,93;6,58;9,74;0,55;;;
02/07/20 14:00;2,94;6,86;10,05;0,58;;;
02/07/20 15:00;2,84;6,71;9,85;0,56;;;
02/07/20 16:00;2,76;6,82;8,66;0,60;;;
02/07/20 17:00;2,84;8,22;11,87;0,56;;;
02/07/20 18:00;2,81;12,22;15,51;0,58;;;
02/07/20 19:00;2,93;12,69;16,68;0,60;;;
02/07/20 20:00;2,90;13,01;16,96;0,61;;;
02/07/20 21:00;2,93;10,73;14,16;0,63;;;
02/07/20 22:00;2,87;8,75;11,23;0,60;;;
02/07/20 23:00;3,11;7,50;9,03;0,59;;;
02/08/20 00:00;3,04;10,84;13,12;0,60;;;
02/08/20 01:00;3,02;23,41;28,94;0,66;;;
02/08/20 02:00;3,02;25,86;32,30;0,71;;;
02/08/20 03:00;2,79;10,48;11,74;0,66;;;
02/08/20 04:00;2,90;12,14;13,94;0,64;;;
02/08/20 05:00;3,14;15,90;19,07;0,65;;;
02/08/20 06:00;3,11;35,18;47,91;0,73;;;
