NetC;;;Brindisi;;;;
Stat;;;Via Crati-Rione Perrino;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
02/07/20 11:00;1,73;14,57;21,87;0,29;;;
02/07/20 12:00;1,70;15,74;23,67;0,29;15,87;;
02/07/20 13:00;1,61;15,20;21,99;0,29;;;
02/07/20 14:00;1,55;12,87;18,31;0,29;21,98;;
02/07/20 15:00;1,62;13,95;19,39;0,30;;;
02/07/20 16:00;1,82;16,45;21,86;0,30;20,51;;
02/07/20 17:00;1,71;25,53;32,60;0,32;;;
02/07/20 18:00;1,93;53,82;76,12;0,34;14,41;;
02/07/20 19:00;1,66;41,01;49,87;0,33;;;
02/07/20 20:00;1,65;29,62;35,66;0,33;18,80;;
02/07/20 21:00;1,70;40,99;50,53;0,33;;;
02/07/20 22:00;1,50;10,98;12,67;0,34;17,58;;
02/07/20 23:00;1,49;9,28;10,53;0,33;;;
02/08/20 00:00;1,68;14,30;15,83;0,34;21,49;;
02/08/20 01:00;1,56;17,71;19,43;0,34;;;
02/08/20 02:00;1,44;6,74;7,90;0,34;14,90;;
02/08/20 03:00;1,44;12,11;13,37;0,36;;;
02/08/20 04:00;1,38;13,94;15,11;0,36;15,63;;
02/08/20 05:00;1,46;16,67;17,96;0,36;;;
02/08/20 06:00;1,45;27,37;29,97;0,34;15,38;;
02/08/20 07:00;1,50;25,07;27,58;0,34;;;
02/08/20 08:00;1,44;32,10;39,27;0,35;7,81;;
02/08/20 09:00;1,73;27,37;35,68;0,36;;;
02/08/20 10:00;1,78;15,64;21,17;0,33;16,36;;
02/08/20 11:00;1,67;14,40;20,30;0,33;;;
02/08/20 12:00;1,83;10,99;15,30;0,33;21,98;;
02/08/20 13:00;1,73;9,33;12,77;0,33;;;
02/08/20 14:00;1,68;9,19;12,46;0,33;23,20;;
02/08/20 15:00;1,74;7,91;10,06;0,33;;;
02/08/20 16:00;1,77;8,75;10,62;0,33;12,21;;
02/08/20 17:00;1,67;8,40;9,75;0,33;;;
02/08/20 18:00;1,56;21,90;23,07;0,34;6,59;;
02/08/20 19:00;2,14;75,94;93,66;0,71;;;
02/08/20 20:00;1,99;59,86;68,97;0,65;2,93;;
02/08/20 21:00;2,33;75,86;105,78;0,75;;;
02/08/20 22:00;2,24;81,37;110,51;1,02;18,80;;
02/08/20 23:00;2,21;88,27;130,84;1,00;;;
02/09/20 00:00;1,94;60,64;68,49;0,86;28,82;;
02/09/20 01:00;;57,00;59,49;0,87;;;
02/09/20 02:00;1,95;;;1,13;46,64;;
02/09/20 03:00;1,84;32,45;34,10;;;;
02/09/20 04:00;1,68;20,29;21,57;0,51;47,86;;
02/09/20 05:00;1,82;19,19;20,44;0,50;;;
02/09/20 06:00;1,71;21,08;22,33;0,51;34,68;;
02/09/20 07:00;1,98;28,60;30,33;0,53;;;
02/09/20 08:00;1,76;35,25;41,11;0,53;31,26;;
02/09/20 09:00;1,78;20,33;25,56;0,48;;;
02/09/20 10:00;1,86;13,37;17,33;0,43;19,78;;
02/09/20 11:00;1,93;6,85;8,64;0,40;;;
02/09/20 12:00;2,05;5,70;7,21;0,40;22,95;;
02/09/20 13:00;1,89;5,73;7,18;0,41;;;
02/09/20 14:00;1,93;7,10;8,77;0,41;20,27;;
02/09/20 15:00;1,88;4,93;6,32;0,40;;;
02/09/20 16:00;1,79;5,43;6,82;0,40;17,09;;
02/09/20 17:00;1,95;7,83;9,12;0,44;;;
02/09/20 18:00;2,03;15,74;17,01;0,46;8,79;;
02/09/20 19:00;1,99;29,52;31,04;0,61;;;
02/09/20 20:00;1,92;31,15;32,97;0,64;7,81;;
02/09/20 21:00;1,66;34,44;36,27;0,84;;;
02/09/20 22:00;1,90;34,84;36,59;0,93;18,56;;
02/09/20 23:00;1,81;42,21;45,41;0,79;;;
02/10/20 00:00;1,83;34,54;36,29;0,79;32,23;;
02/10/20 01:00;1,72;31,08;32,52;0,74;;;
02/10/20 02:00;1,71;24,85;26,31;0,72;47,86;;
02/10/20 03:00;1,65;19,80;21,16;0,63;;;
02/10/20 04:00;1,63;22,20;23,69;0,63;42,98;;
02/10/20 05:00;1,61;12,24;13,46;0,60;;;
02/10/20 06:00;1,77;15,15;16,52;0,58;32,97;;
02/10/20 07:00;1,61;23,59;27,81;0,55;;;
02/10/20 08:00;1,82;47,58;65,74;0,59;41,03;;
02/10/20 09:00;1,84;31,53;46,74;0,64;;;
02/10/20 10:00;1,77;27,87;34,40;0,58;25,40;;
02/10/20 11:00;1,79;16,40;20,15;0,51;;;
02/10/20 12:00;1,80;8,95;11,38;0,43;24,42;;
02/10/20 13:00;1,59;9,30;11,48;0,43;;;
02/10/20 14:00;1,66;9,39;11,77;0,45;22,95;;
02/10/20 15:00;1,95;7,85;9,64;0,46;;;
02/10/20 16:00;1,73;9,00;10,74;0,45;18,56;;
02/10/20 17:00;1,75;11,42;13,06;0,45;;;
02/10/20 18:00;1,77;20,34;21,95;0,50;14,90;;
02/10/20 19:00;2,02;25,71;27,54;0,56;;;
02/10/20 20:00;1,82;30,54;32,51;0,63;15,87;;
02/10/20 21:00;1,97;23,21;24,70;0,59;;;
02/10/20 22:00;1,94;13,39;14,71;0,52;20,76;;
02/10/20 23:00;1,80;10,51;11,75;0,52;;;
02/11/20 00:00;1,78;7,07;8,29;0,49;32,48;;
02/11/20 01:00;;5,24;6,39;0,46;;;
02/11/20 02:00;1,85;;;0,42;23,93;;
02/11/20 03:00;1,70;5,28;6,37;;;;
02/11/20 04:00;1,84;4,23;5,34;0,42;27,59;;
02/11/20 05:00;1,81;4,20;5,32;0,40;;;
02/11/20 06:00;1,74;6,89;8,06;0,42;22,22;;
02/11/20 07:00;1,61;10,89;12,25;0,43;;;
02/11/20 08:00;1,63;14,88;17,59;0,44;22,47;;
02/11/20 09:00;1,63;13,98;17,81;0,47;;;
02/11/20 10:00;1,64;9,03;11,97;0,45;21,25;;
02/11/20 11:00;1,78;7,54;10,37;0,43;;;
02/11/20 12:00;1,92;7,75;10,70;0,43;21,73;;
02/11/20 13:00;1,83;6,68;8,84;0,43;;;
02/11/20 14:00;1,74;6,73;8,75;0,44;24,18;;
02/11/20 15:00;1,74;6,78;8,57;0,44;;;
02/11/20 16:00;1,72;7,69;9,36;0,28;18,07;;
02/11/20 17:00;1,65;10,45;12,02;0,32;;;
02/11/20 18:00;1,70;18,23;19,61;0,37;;;
02/11/20 19:00;1,98;25,24;27,04;0,39;;;
02/11/20 20:00;1,91;31,83;34,76;0,41;19,29;;
02/11/20 21:00;1,74;51,44;54,30;0,52;;;
02/11/20 22:00;1,81;55,65;59,62;0,58;29,30;;
02/11/20 23:00;1,69;20,96;22,43;0,49;;;
02/12/20 00:00;1,87;11,69;12,92;0,39;30,77;;
02/12/20 01:00;1,66;8,94;10,13;0,37;;;
02/12/20 02:00;1,90;7,70;8,88;0,36;36,63;;
02/12/20 03:00;1,95;9,04;10,20;0,34;;;
02/12/20 04:00;1,76;9,56;10,66;0,31;32,72;;
02/12/20 05:00;1,88;12,07;13,23;0,31;;;
02/12/20 06:00;1,69;16,02;17,36;0,30;26,13;;
02/12/20 07:00;1,77;29,53;32,93;0,38;;;
02/12/20 08:00;2,21;53,61;83,74;0,55;21,25;;
02/12/20 09:00;1,96;34,67;51,43;0,40;;;
02/12/20 10:00;1,63;18,63;27,11;0,31;25,40;;
02/12/20 11:00;1,87;16,49;23,86;0,31;;;
02/12/20 12:00;1,84;13,97;20,64;0,32;33,21;;
02/12/20 13:00;1,75;12,41;17,51;0,32;;;
02/12/20 14:00;1,81;10,61;14,47;0,31;31,99;;
02/12/20 15:00;1,66;10,01;13,31;0,30;;;
02/12/20 16:00;1,72;16,73;21,10;0,30;32,72;;
02/12/20 17:00;2,18;49,36;69,10;0,33;;;
02/12/20 18:00;1,74;38,85;44,22;0,40;25,89;;
02/12/20 19:00;2,17;51,37;57,68;0,58;;;
02/12/20 20:00;1,81;46,32;48,59;0,45;26,62;;
