Parm;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE
14/01/20 03:00;Bari - Cavour;0.54;43;35;18.01;74.76;47.15;;;2.38
14/01/20 04:00;Bari - Cavour;0.44;43;35;7.91;52.15;40.03;;;1.66
14/01/20 05:00;Bari - Cavour;0.39;43;35;2.78;34.41;30.16;;;1.51
14/01/20 06:00;Bari - Cavour;0.33;43;35;;;;;;1.22
14/01/20 07:00;Bari - Cavour;0.38;43;35;6.40;46.39;36.58;;;1.06
14/01/20 08:00;Bari - Cavour;0.48;43;35;23.58;87.43;51.27;;;1.38
14/01/20 09:00;Bari - Cavour;0.88;43;35;81.77;191.61;66.29;;;2.51
14/01/20 10:00;Bari - Cavour;0.97;43;35;112.74;245.08;72.20;;;3.53
14/01/20 11:00;Bari - Cavour;0.94;43;35;99.01;226.81;74.99;;;4.17
14/01/20 12:00;Bari - Cavour;0.76;43;35;83.98;201.01;72.25;;;3.60
14/01/20 13:00;Bari - Cavour;0.56;43;35;38.35;122.17;63.36;;;2.53
14/01/20 14:00;Bari - Cavour;0.61;43;35;21.43;88.55;55.68;;;2.74
14/01/20 15:00;Bari - Cavour;0.54;43;35;16.05;73.94;49.33;;;2.46
14/01/20 16:00;Bari - Cavour;0.47;43;35;12.95;70.44;50.57;;;1.59
14/01/20 17:00;Bari - Cavour;0.55;43;35;15.06;79.24;56.15;;;1.48
14/01/20 18:00;Bari - Cavour;0.55;43;35;13.08;83.36;63.30;;;1.80
14/01/20 19:00;Bari - Cavour;1.06;43;35;65.80;181.94;81.05;;;2.38
14/01/20 20:00;Bari - Cavour;1.48;43;35;141.51;316.22;99.24;;;5.21
14/01/20 21:00;Bari - Cavour;1.32;43;35;144.03;310.28;89.46;;;5.36
14/01/20 22:00;Bari - Cavour;1.11;43;35;99.02;225.62;73.80;;;5.16
14/01/20 23:00;Bari - Cavour;0.92;43;35;62.65;156.89;60.82;;;4.43
15/01/20 00:00;Bari - Cavour;0.79;43;35;42.20;121.10;56.40;;;3.87
15/01/20 01:00;Bari - Cavour;0.64;44;36;21.00;81.31;49.12;;;3.68
15/01/20 02:00;Bari - Cavour;0.47;44;36;8.85;53.05;39.48;;;2.69
15/01/20 03:00;Bari - Cavour;0.40;44;36;5.69;48.59;39.87;;;1.84
15/01/20 04:00;Bari - Cavour;0.34;44;36;2.60;39.43;35.45;;;1.46
15/01/20 05:00;Bari - Cavour;0.32;44;36;1.31;26.36;24.34;;;1.22
15/01/20 06:00;Bari - Cavour;0.37;44;36;3.40;38.90;33.69;;;1.23
15/01/20 07:00;Bari - Cavour;0.42;44;36;10.67;62.63;46.26;;;1.28
15/01/20 08:00;Bari - Cavour;0.56;44;36;45.34;130.42;60.94;;;1.38
15/01/20 09:00;Bari - Cavour;0.96;44;36;102.93;230.70;72.86;;;2.63
15/01/20 10:00;Bari - Cavour;1.17;44;36;130.73;282.17;81.71;;;4.24
15/01/20 11:00;Bari - Cavour;1.03;44;36;100.67;239.09;84.76;;;5.07
15/01/20 12:00;Bari - Cavour;0.73;44;36;48.86;149.17;74.26;;;4.29
15/01/20 13:00;Bari - Cavour;0.52;44;36;13.21;76.21;55.95;;;3.20
15/01/20 14:00;Bari - Cavour;0.44;44;36;4.91;50.55;43.02;;;1.85
15/01/20 15:00;Bari - Cavour;0.35;44;36;2.88;41.68;37.27;;;1.36
15/01/20 16:00;Bari - Cavour;0.33;44;36;2.45;40.17;36.42;;;1.05
15/01/20 17:00;Bari - Cavour;0.38;44;36;4.37;51.03;44.33;;;1.04
15/01/20 18:00;Bari - Cavour;0.50;44;36;7.98;75.60;63.35;;;1.33
15/01/20 19:00;Bari - Cavour;0.90;44;36;40.72;145.41;82.93;;;1.81
15/01/20 20:00;Bari - Cavour;1.25;44;36;104.77;255.81;95.17;;;4.20
15/01/20 21:00;Bari - Cavour;1.15;44;36;100.40;240.94;86.99;;;4.14
15/01/20 22:00;Bari - Cavour;1.06;44;36;68.57;178.87;73.75;;;4.76
15/01/20 23:00;Bari - Cavour;0.79;44;36;29.72;109.22;63.65;;;3.91
16/01/20 00:00;Bari - Cavour;0.59;44;36;14.86;77.91;55.13;;;2.67
16/01/20 01:00;Bari - Cavour;0.48;35;27;10.64;65.30;48.99;;;1.88
16/01/20 02:00;Bari - Cavour;;35;27;6.50;53.71;43.74;;;1.42
16/01/20 03:00;Bari - Cavour;0.33;35;27;3.94;43.78;37.74;;;1.31
16/01/20 04:00;Bari - Cavour;0.33;35;27;1.30;31.96;29.97;;;1.20
16/01/20 05:00;Bari - Cavour;0.29;35;27;0.47;24.26;23.55;;;1.30
16/01/20 06:00;Bari - Cavour;0.29;35;27;;;;;;1.03
16/01/20 07:00;Bari - Cavour;0.38;35;27;12.70;70.24;50.76;;;1.02
16/01/20 08:00;Bari - Cavour;0.50;35;27;48.04;142.77;69.12;;;1.30
16/01/20 09:00;Bari - Cavour;0.98;35;27;129.65;290.78;91.97;;;2.65
16/01/20 10:00;Bari - Cavour;1.24;35;27;121.32;275.65;89.62;;;5.60
16/01/20 11:00;Bari - Cavour;0.50;35;27;22.73;95.95;61.10;;;4.37
16/01/20 12:00;Bari - Cavour;0.40;35;27;9.10;65.41;51.45;;;1.78
16/01/20 13:00;Bari - Cavour;0.39;35;27;5.52;49.87;41.40;;;1.45
16/01/20 14:00;Bari - Cavour;0.40;35;27;4.16;44.70;38.31;;;1.40
16/01/20 15:00;Bari - Cavour;0.36;35;27;3.18;41.03;36.16;;;1.22
16/01/20 16:00;Bari - Cavour;0.35;35;27;3.79;42.55;36.75;;;1.05
16/01/20 17:00;Bari - Cavour;0.35;35;27;4.08;49.56;43.30;;;1.00
16/01/20 18:00;Bari - Cavour;0.36;35;27;6.45;59.89;49.99;;;1.02
16/01/20 19:00;Bari - Cavour;0.42;35;27;7.78;61.95;50.02;;;1.11
16/01/20 20:00;Bari - Cavour;0.66;35;27;28.54;110.81;67.05;;;1.53
16/01/20 21:00;Bari - Cavour;0.91;35;27;51.12;148.89;70.50;;;3.14
16/01/20 22:00;Bari - Cavour;0.76;35;27;36.06;121.40;66.12;;;3.39
16/01/20 23:00;Bari - Cavour;0.69;35;27;24.44;97.50;60.02;;;2.52
17/01/20 00:00;Bari - Cavour;0.56;35;27;19.56;81.30;51.31;;;2.03
17/01/20 01:00;Bari - Cavour;0.50;58;48;12.30;62.04;43.18;;;1.69
17/01/20 02:00;Bari - Cavour;0.44;58;48;8.42;53.68;40.77;;;1.54
17/01/20 03:00;Bari - Cavour;0.39;58;48;2.99;35.35;30.77;;;1.33
17/01/20 04:00;Bari - Cavour;0.37;58;48;1.46;26.46;24.21;;;1.14
17/01/20 05:00;Bari - Cavour;0.35;58;48;0.96;23.34;21.85;;;1.47
17/01/20 06:00;Bari - Cavour;0.37;58;48;1.67;27.94;25.38;;;1.45
17/01/20 07:00;Bari - Cavour;0.42;58;48;7.78;50.80;38.87;;;1.43
17/01/20 08:00;Bari - Cavour;0.58;58;48;27.38;97.40;55.42;;;1.51
17/01/20 09:00;Bari - Cavour;0.89;58;48;60.28;159.31;66.89;;;3.10
17/01/20 10:00;Bari - Cavour;0.87;58;48;50.74;140.45;62.65;;;4.21
17/01/20 11:00;Bari - Cavour;0.67;58;48;27.67;99.63;57.20;;;3.42
17/01/20 12:00;Bari - Cavour;0.53;58;48;15.74;76.21;52.09;;;2.69
17/01/20 13:00;Bari - Cavour;0.49;58;48;9.11;62.41;48.44;;;1.87
17/01/20 14:00;Bari - Cavour;0.51;58;48;8.44;61.46;48.51;;;1.74
17/01/20 15:00;Bari - Cavour;0.45;58;48;4.80;52.62;45.26;;;1.58
17/01/20 16:00;Bari - Cavour;0.44;58;48;4.84;52.83;45.41;;;1.31
17/01/20 17:00;Bari - Cavour;0.48;58;48;6.53;64.42;54.41;;;1.31
17/01/20 18:00;Bari - Cavour;0.60;58;48;11.90;86.50;68.27;;;1.52
17/01/20 19:00;Bari - Cavour;1.02;58;48;58.91;179.43;89.10;;;2.72
17/01/20 20:00;Bari - Cavour;1.18;58;48;104.82;261.83;101.10;;;4.74
17/01/20 21:00;Bari - Cavour;1.08;58;48;94.77;234.45;89.13;;;3.95
17/01/20 22:00;Bari - Cavour;1.03;58;48;66.35;176.54;74.80;;;4.54
17/01/20 23:00;Bari - Cavour;0.75;58;48;39.58;129.34;68.64;;;3.95
18/01/20 00:00;Bari - Cavour;0.62;58;48;38.90;130.84;71.20;;;2.70
18/01/20 01:00;Bari - Cavour;0.62;36;29;25.32;100.16;61.34;;;2.46
18/01/20 02:00;Bari - Cavour;;36;29;19.03;83.87;54.69;;;2.11
18/01/20 03:00;Bari - Cavour;0.44;36;29;;;;;;1.55
18/01/20 04:00;Bari - Cavour;0.43;36;29;2.86;38.78;34.38;;;1.78
18/01/20 05:00;Bari - Cavour;0.37;36;29;1.91;28.98;26.05;;;1.68
18/01/20 06:00;Bari - Cavour;0.33;36;29;;;;;;1.47
18/01/20 07:00;Bari - Cavour;0.41;36;29;18.41;81.37;53.16;;;1.29
18/01/20 08:00;Bari - Cavour;0.58;36;29;53.44;152.39;70.48;;;1.49
18/01/20 09:00;Bari - Cavour;0.80;36;29;91.33;216.09;76.05;;;2.44
18/01/20 10:00;Bari - Cavour;0.87;36;29;78.09;197.87;78.15;;;3.19
18/01/20 11:00;Bari - Cavour;0.93;36;29;64.12;177.23;78.91;;;4.29
18/01/20 12:00;Bari - Cavour;0.90;36;29;32.51;98.78;48.88;;;3.98
18/01/20 13:00;Bari - Cavour;0.73;36;29;;;;;;3.56
18/01/20 14:00;Bari - Cavour;0.53;36;29;;;;;;2.56
18/01/20 15:00;Bari - Cavour;0.52;36;29;;;;;;1.94
18/01/20 16:00;Bari - Cavour;0.50;36;29;;;;;;1.75
18/01/20 17:00;Bari - Cavour;0.57;36;29;;;;;;1.80
18/01/20 18:00;Bari - Cavour;0.61;36;29;;;;;;2.31
18/01/20 19:00;Bari - Cavour;0.57;36;29;;;;;;2.09
18/01/20 20:00;Bari - Cavour;0.64;36;29;;;;;;2.25
18/01/20 21:00;Bari - Cavour;0.64;36;29;;;;;;2.30
18/01/20 22:00;Bari - Cavour;0.67;36;29;;;;;;2.73
18/01/20 23:00;Bari - Cavour;0.51;36;29;;;;;;2.22
19/01/20 00:00;Bari - Cavour;0.50;36;29;;;;;;1.84
19/01/20 01:00;Bari - Cavour;0.54;22;18;;;;;;1.89
19/01/20 02:00;Bari - Cavour;0.50;22;18;;;;;;1.79
19/01/20 03:00;Bari - Cavour;0.43;22;18;;;;;;1.54
19/01/20 04:00;Bari - Cavour;0.40;22;18;;;;;;1.40
19/01/20 05:00;Bari - Cavour;0.34;22;18;;;;;;1.17
19/01/20 06:00;Bari - Cavour;0.34;22;18;;;;;;1.03
19/01/20 07:00;Bari - Cavour;0.32;22;18;;;;;;0.98
19/01/20 08:00;Bari - Cavour;0.37;22;18;;;;;;0.95
19/01/20 09:00;Bari - Cavour;0.47;22;18;;;;;;1.29
19/01/20 10:00;Bari - Cavour;0.48;22;18;;;;;;2.19
19/01/20 11:00;Bari - Cavour;0.47;22;18;;;;;;2.17
19/01/20 12:00;Bari - Cavour;0.41;22;18;;;;;;1.90
19/01/20 13:00;Bari - Cavour;0.42;22;18;;;;;;1.63
19/01/20 14:00;Bari - Cavour;0.40;22;18;;;;;;1.61
19/01/20 15:00;Bari - Cavour;0.36;22;18;;;;;;1.41
19/01/20 16:00;Bari - Cavour;0.32;22;18;;;;;;1.08
19/01/20 17:00;Bari - Cavour;0.38;22;18;;;;;;1.06
19/01/20 18:00;Bari - Cavour;0.44;22;18;;;;;;1.27
19/01/20 19:00;Bari - Cavour;0.54;22;18;;;;;;1.57
19/01/20 20:00;Bari - Cavour;0.53;22;18;;;;;;2.01
19/01/20 21:00;Bari - Cavour;0.53;22;18;;;;;;1.76
19/01/20 22:00;Bari - Cavour;0.59;22;18;;;;;;2.23
19/01/20 23:00;Bari - Cavour;0.51;22;18;;;;;;2.25
20/01/20 00:00;Bari - Cavour;0.40;22;18;;;;;;1.75
20/01/20 01:00;Bari - Cavour;0.38;26;17;;;;;;1.43
20/01/20 02:00;Bari - Cavour;;26;17;;;;;;1.35
20/01/20 03:00;Bari - Cavour;0.34;26;17;;;;;;1.33
20/01/20 04:00;Bari - Cavour;0.32;26;17;;;;;;1.21
20/01/20 05:00;Bari - Cavour;0.30;26;17;;;;;;1.22
20/01/20 06:00;Bari - Cavour;0.31;26;17;;;;;;1.20
20/01/20 07:00;Bari - Cavour;0.38;26;17;;;;;;1.31
20/01/20 08:00;Bari - Cavour;0.47;26;17;;;;;;1.51
20/01/20 09:00;Bari - Cavour;0.58;26;17;;;;;;1.79
20/01/20 10:00;Bari - Cavour;0.64;26;17;;;;;;2.68
20/01/20 11:00;Bari - Cavour;0.59;26;17;;;;;;2.73
20/01/20 12:00;Bari - Cavour;0.58;26;17;;;;;;2.44
20/01/20 13:00;Bari - Cavour;0.57;26;17;;;;;;2.62
20/01/20 14:00;Bari - Cavour;0.63;26;17;;;;;;2.68
20/01/20 15:00;Bari - Cavour;0.67;26;17;;;;;;2.86
20/01/20 16:00;Bari - Cavour;0.65;26;17;;;;;;2.76
20/01/20 17:00;Bari - Cavour;0.63;26;17;;;;;;2.72
20/01/20 18:00;Bari - Cavour;0.75;26;17;;;;;;2.90
20/01/20 19:00;Bari - Cavour;0.78;26;17;;;;;;3.53
20/01/20 20:00;Bari - Cavour;0.76;26;17;;;;;;3.70
20/01/20 21:00;Bari - Cavour;0.72;26;17;;;;;;2.99
20/01/20 22:00;Bari - Cavour;0.61;26;17;;;;;;3.08
20/01/20 23:00;Bari - Cavour;0.45;26;17;;;;;;2.14
21/01/20 00:00;Bari - Cavour;0.52;26;17;;;;;;2.18
21/01/20 01:00;Bari - Cavour;0.39;26;20;;;;;;1.88
21/01/20 02:00;Bari - Cavour;0.36;26;20;;;;;;1.55
21/01/20 03:00;Bari - Cavour;0.32;26;20;;;;;;1.56
21/01/20 04:00;Bari - Cavour;0.29;26;20;;;;;;1.37
21/01/20 05:00;Bari - Cavour;0.28;26;20;;;;;;1.30
21/01/20 06:00;Bari - Cavour;0.29;26;20;;;;;;1.28
21/01/20 07:00;Bari - Cavour;0.37;26;20;;;;;;1.44
21/01/20 08:00;Bari - Cavour;0.57;26;20;;;;;;1.77
21/01/20 09:00;Bari - Cavour;0.90;26;20;;;;;;2.80
21/01/20 10:00;Bari - Cavour;0.94;26;20;;;;;;4.58
21/01/20 11:00;Bari - Cavour;0.61;26;20;;;;;;4.02
21/01/20 12:00;Bari - Cavour;0.49;26;20;;;;;;2.92
21/01/20 13:00;Bari - Cavour;0.42;26;20;;;;;;2.32
21/01/20 14:00;Bari - Cavour;0.32;26;20;;;;;;3.17
21/01/20 15:00;Bari - Cavour;0.31;26;20;;;;;;1.57
21/01/20 16:00;Bari - Cavour;0.33;26;20;1.65;30.92;28.39;;;1.47
21/01/20 17:00;Bari - Cavour;0.37;26;20;5.45;54.16;45.79;;;1.56
21/01/20 18:00;Bari - Cavour;0.42;26;20;11.07;73.56;56.58;;;1.72
21/01/20 19:00;Bari - Cavour;0.45;26;20;13.10;78.50;58.41;;;
21/01/20 20:00;Bari - Cavour;0.48;26;20;16.05;86.04;61.42;;;
21/01/20 21:00;Bari - Cavour;0.56;26;20;25.98;107.83;68.00;;;
21/01/20 22:00;Bari - Cavour;0.66;26;20;36.26;127.04;71.45;;;
21/01/20 23:00;Bari - Cavour;0.64;26;20;33.51;115.75;64.35;;;
22/01/20 00:00;Bari - Cavour;0.55;26;20;18.50;85.36;56.99;;;
22/01/20 01:00;Bari - Cavour;0.47;32;26;12.19;68.26;49.56;;;
22/01/20 02:00;Bari - Cavour;;32;26;5.27;50.41;42.34;;;
22/01/20 03:00;Bari - Cavour;0.30;32;26;1.94;29.94;26.97;;;
22/01/20 04:00;Bari - Cavour;0.30;32;26;0.26;19.91;19.56;;;
22/01/20 05:00;Bari - Cavour;0.29;32;26;0.51;19.10;18.33;;;
22/01/20 06:00;Bari - Cavour;0.30;32;26;;;;;;
22/01/20 07:00;Bari - Cavour;0.33;32;26;5.32;48.56;40.39;;;
22/01/20 08:00;Bari - Cavour;0.45;32;26;26.26;98.42;58.16;;;
22/01/20 09:00;Bari - Cavour;0.74;32;26;70.84;178.17;69.56;;;
22/01/20 10:00;Bari - Cavour;0.76;32;26;68.01;173.34;69.05;;;
22/01/20 11:00;Bari - Cavour;0.70;32;26;34.07;115.10;62.85;;;
22/01/20 12:00;Bari - Cavour;0.47;32;26;13.16;71.11;50.93;;;
22/01/20 13:00;Bari - Cavour;0.39;32;26;4.97;45.69;38.08;;;1.94
22/01/20 14:00;Bari - Cavour;0.39;32;26;3.65;39.73;34.14;;;1.66
22/01/20 15:00;Bari - Cavour;0.35;32;26;3.29;37.71;32.66;;;1.51
22/01/20 16:00;Bari - Cavour;0.33;32;26;6.62;57.39;47.25;;;1.26
22/01/20 17:00;Bari - Cavour;0.39;32;26;3.95;49.06;43.01;;;1.21
22/01/20 18:00;Bari - Cavour;0.52;32;26;14.72;85.15;62.59;;;1.59
22/01/20 19:00;Bari - Cavour;0.58;32;26;24.28;108.78;71.55;;;2.14
22/01/20 20:00;Bari - Cavour;0.65;32;26;37.08;127.59;70.74;;;2.31
22/01/20 21:00;Bari - Cavour;1.09;32;26;111.87;256.68;85.16;;;3.17
22/01/20 22:00;Bari - Cavour;1.04;32;26;69.93;179.55;72.33;;;4.73
22/01/20 23:00;Bari - Cavour;0.77;32;26;31.96;109.85;60.84;;;4.15
23/01/20 00:00;Bari - Cavour;0.63;32;26;21.05;86.15;53.87;;;3.25
23/01/20 01:00;Bari - Cavour;0.48;40;32;11.58;62.71;44.95;;;2.45
23/01/20 02:00;Bari - Cavour;0.41;40;32;5.81;45.80;36.89;;;1.76
23/01/20 03:00;Bari - Cavour;0.38;40;32;2.85;34.96;30.58;;;1.22
23/01/20 04:00;Bari - Cavour;0.34;40;32;1.73;30.77;28.12;;;1.15
23/01/20 05:00;Bari - Cavour;0.29;40;32;1.79;28.03;25.29;;;1.22
23/01/20 06:00;Bari - Cavour;0.29;40;32;2.23;36.44;33.00;;;1.31
23/01/20 07:00;Bari - Cavour;0.34;40;32;6.23;53.18;43.64;;;1.26
23/01/20 08:00;Bari - Cavour;0.51;40;32;36.05;119.34;64.07;;;1.35
23/01/20 09:00;Bari - Cavour;0.81;40;32;89.09;208.97;72.39;;;2.24
23/01/20 10:00;Bari - Cavour;0.96;40;32;109.27;245.73;78.20;;;3.79
23/01/20 11:00;Bari - Cavour;0.80;40;32;58.32;158.32;68.89;;;4.71
23/01/20 12:00;Bari - Cavour;0.54;40;32;15.72;75.35;51.25;;;3.87
23/01/20 13:00;Bari - Cavour;0.46;40;32;6.34;51.62;41.91;;;2.02
23/01/20 14:00;Bari - Cavour;0.44;40;32;4.53;44.03;37.08;;;1.55
23/01/20 15:00;Bari - Cavour;0.37;40;32;3.26;40.03;35.03;;;1.40
23/01/20 16:00;Bari - Cavour;0.38;40;32;3.87;44.40;38.46;;;1.29
23/01/20 17:00;Bari - Cavour;0.38;40;32;3.75;46.32;40.58;;;1.25
23/01/20 18:00;Bari - Cavour;0.53;40;32;17.31;94.69;68.16;;;1.45
23/01/20 19:00;Bari - Cavour;0.89;40;32;47.06;154.92;82.75;;;1.99
23/01/20 20:00;Bari - Cavour;1.12;40;32;102.79;251.92;94.30;;;4.22
23/01/20 21:00;Bari - Cavour;1.12;40;32;97.75;235.37;85.51;;;4.21
23/01/20 22:00;Bari - Cavour;1.00;40;32;65.12;170.97;71.12;;;5.15
23/01/20 23:00;Bari - Cavour;0.78;40;32;40.54;124.97;62.80;;;3.92
24/01/20 00:00;Bari - Cavour;0.62;40;32;28.67;102.98;59.02;;;3.01
24/01/20 01:00;Bari - Cavour;0.60;39;29;21.18;86.70;54.23;;;2.34
24/01/20 02:00;Bari - Cavour;;39;29;16.68;77.28;51.71;;;2.16
24/01/20 03:00;Bari - Cavour;0.43;39;29;16.51;75.39;50.08;;;2.06
24/01/20 04:00;Bari - Cavour;0.34;39;29;5.53;49.28;40.79;;;1.62
24/01/20 05:00;Bari - Cavour;0.33;39;29;4.36;40.61;33.92;;;1.31
24/01/20 06:00;Bari - Cavour;0.37;39;29;;;;;;1.47
24/01/20 07:00;Bari - Cavour;0.48;39;29;45.68;117.61;47.57;;;1.52
24/01/20 08:00;Bari - Cavour;0.72;39;29;88.96;196.62;60.17;;;1.76
24/01/20 09:00;Bari - Cavour;1.15;39;29;157.29;317.58;76.42;;;3.54
24/01/20 10:00;Bari - Cavour;1.32;39;29;159.31;325.75;81.48;;;5.10
24/01/20 11:00;Bari - Cavour;1.07;39;29;79.39;197.09;75.37;;;5.14
24/01/20 12:00;Bari - Cavour;0.88;39;29;54.57;148.05;64.37;;;4.44
24/01/20 13:00;Bari - Cavour;0.76;39;29;32.92;108.27;57.78;;;3.69
24/01/20 14:00;Bari - Cavour;0.67;39;29;16.24;80.82;55.91;;;2.92
24/01/20 15:00;Bari - Cavour;0.57;39;29;8.17;62.79;50.26;;;2.67
24/01/20 16:00;Bari - Cavour;0.48;39;29;6.07;58.46;49.16;;;1.92
24/01/20 17:00;Bari - Cavour;0.52;39;29;7.84;64.96;52.95;;;1.57
24/01/20 18:00;Bari - Cavour;0.56;39;29;10.58;80.07;63.85;;;1.83
24/01/20 19:00;Bari - Cavour;0.81;39;29;24.64;111.43;73.65;;;2.57
24/01/20 20:00;Bari - Cavour;0.69;39;29;17.59;95.24;68.26;;;3.11
24/01/20 21:00;Bari - Cavour;0.72;39;29;25.77;110.77;71.25;;;2.69
24/01/20 22:00;Bari - Cavour;0.71;39;29;27.60;113.54;71.22;;;2.90
24/01/20 23:00;Bari - Cavour;0.56;39;29;20.22;92.91;61.91;;;2.75
25/01/20 00:00;Bari - Cavour;0.51;39;29;12.96;74.34;54.47;;;2.15
25/01/20 01:00;Bari - Cavour;0.56;35;24;13.13;72.27;52.13;;;2.03
25/01/20 02:00;Bari - Cavour;0.49;35;24;4.48;46.78;39.90;;;2.14
25/01/20 03:00;Bari - Cavour;0.38;35;24;1.95;32.32;29.33;;;1.62
25/01/20 04:00;Bari - Cavour;0.36;35;24;1.02;29.12;27.56;;;1.25
25/01/20 05:00;Bari - Cavour;0.37;35;24;1.75;30.67;28.00;;;1.31
25/01/20 06:00;Bari - Cavour;0.35;35;24;1.83;29.02;26.22;;;1.50
25/01/20 07:00;Bari - Cavour;0.32;35;24;7.56;47.65;36.06;;;1.42
25/01/20 08:00;Bari - Cavour;0.39;35;24;15.88;72.36;48.02;;;1.23
25/01/20 09:00;Bari - Cavour;0.65;35;24;42.59;125.21;59.90;;;1.72
25/01/20 10:00;Bari - Cavour;0.71;35;24;35.01;111.36;57.66;;;2.88
25/01/20 11:00;Bari - Cavour;0.75;35;24;33.54;111.75;60.34;;;3.67
25/01/20 12:00;Bari - Cavour;0.73;35;24;23.98;94.33;57.57;;;3.38
25/01/20 13:00;Bari - Cavour;0.64;35;24;19.78;84.29;53.94;;;2.91
25/01/20 14:00;Bari - Cavour;0.69;35;24;16.39;77.40;52.26;;;2.54
25/01/20 15:00;Bari - Cavour;0.59;35;24;10.88;66.23;49.55;;;2.96
25/01/20 16:00;Bari - Cavour;0.43;35;24;5.04;48.52;40.78;;;1.73
25/01/20 17:00;Bari - Cavour;0.56;35;24;9.31;63.47;49.20;;;1.43
25/01/20 18:00;Bari - Cavour;0.60;35;24;16.03;87.31;62.73;;;2.25
25/01/20 19:00;Bari - Cavour;0.49;35;24;10.12;72.65;57.14;;;2.07
25/01/20 20:00;Bari - Cavour;0.54;35;24;13.22;80.91;60.65;;;1.93
25/01/20 21:00;Bari - Cavour;0.59;35;24;16.72;87.74;62.10;;;2.19
25/01/20 22:00;Bari - Cavour;0.72;35;24;27.02;106.42;64.99;;;2.41
25/01/20 23:00;Bari - Cavour;0.77;35;24;32.60;115.16;65.16;;;2.44
26/01/20 00:00;Bari - Cavour;0.80;35;24;49.57;142.39;66.38;;;2.45
26/01/20 01:00;Bari - Cavour;0.89;37;26;59.89;155.12;63.30;;;2.61
26/01/20 02:00;Bari - Cavour;;37;26;42.13;120.19;55.59;;;2.95
26/01/20 03:00;Bari - Cavour;0.71;37;26;32.42;106.11;56.41;;;2.44
26/01/20 04:00;Bari - Cavour;0.65;37;26;34.72;109.68;56.43;;;2.28
26/01/20 05:00;Bari - Cavour;0.61;37;26;23.77;89.58;53.14;;;2.13
26/01/20 06:00;Bari - Cavour;0.54;37;26;;;;;;1.68
26/01/20 07:00;Bari - Cavour;0.59;37;26;38.77;109.71;50.27;;;1.59
26/01/20 08:00;Bari - Cavour;0.64;37;26;41.68;120.23;56.33;;;1.57
26/01/20 09:00;Bari - Cavour;0.86;37;26;65.15;155.72;55.82;;;2.05
26/01/20 10:00;Bari - Cavour;0.74;37;26;43.29;120.59;54.20;;;2.50
26/01/20 11:00;Bari - Cavour;0.72;37;26;31.90;101.71;52.79;;;2.74
26/01/20 12:00;Bari - Cavour;0.55;37;26;15.63;70.30;46.33;;;2.86
26/01/20 13:00;Bari - Cavour;0.50;37;26;9.28;59.35;45.11;;;1.81
26/01/20 14:00;Bari - Cavour;0.41;37;26;6.12;49.33;39.95;;;1.56
26/01/20 15:00;Bari - Cavour;0.41;37;26;4.55;43.08;36.11;;;1.29
26/01/20 16:00;Bari - Cavour;0.41;37;26;1.73;33.40;30.72;;;1.42
26/01/20 17:00;Bari - Cavour;0.41;37;26;4.06;40.59;34.37;;;1.57
26/01/20 18:00;Bari - Cavour;0.45;37;26;5.71;52.02;43.25;;;1.62
26/01/20 19:00;Bari - Cavour;0.53;37;26;10.85;70.95;54.32;;;1.75
26/01/20 20:00;Bari - Cavour;0.56;37;26;16.79;82.25;56.51;;;1.97
26/01/20 21:00;Bari - Cavour;0.59;37;26;25.07;99.85;61.41;;;2.01
26/01/20 22:00;Bari - Cavour;0.55;37;26;20.36;87.79;56.58;;;2.21
26/01/20 23:00;Bari - Cavour;0.52;37;26;11.51;66.49;48.85;;;2.02
27/01/20 00:00;Bari - Cavour;0.44;37;26;5.90;47.22;38.16;;;1.76
27/01/20 01:00;Bari - Cavour;0.41;35;23;4.80;39.77;32.41;;;1.42
27/01/20 02:00;Bari - Cavour;0.38;35;23;1.49;24.98;22.69;;;1.26
27/01/20 03:00;Bari - Cavour;0.36;35;23;1.08;20.92;19.27;;;1.23
27/01/20 04:00;Bari - Cavour;0.35;35;23;0.30;16.08;15.68;;;1.19
27/01/20 05:00;Bari - Cavour;0.33;35;23;0.58;15.61;14.73;;;1.07
27/01/20 06:00;Bari - Cavour;0.33;35;23;0.73;17.76;16.64;;;1.03
27/01/20 07:00;Bari - Cavour;0.38;35;23;2.07;28.84;25.66;;;1.09
27/01/20 08:00;Bari - Cavour;0.45;35;23;10.91;58.79;42.07;;;1.26
27/01/20 09:00;Bari - Cavour;0.69;35;23;30.66;101.08;54.07;;;2.21
27/01/20 10:00;Bari - Cavour;0.73;35;23;35.11;111.29;57.43;;;3.29
27/01/20 11:00;Bari - Cavour;0.56;35;23;16.45;75.16;49.95;;;3.13
27/01/20 12:00;Bari - Cavour;0.45;35;23;7.24;54.66;43.57;;;2.00
27/01/20 13:00;Bari - Cavour;0.42;35;23;5.21;45.63;37.65;;;1.56
27/01/20 14:00;Bari - Cavour;0.39;35;23;4.17;41.32;34.94;;;1.37
27/01/20 15:00;Bari - Cavour;0.34;35;23;3.15;39.16;34.34;;;1.21
27/01/20 16:00;Bari - Cavour;0.32;35;23;4.40;40.78;34.03;;;0.98
27/01/20 17:00;Bari - Cavour;0.40;35;23;3.95;44.48;38.42;;;1.04
27/01/20 18:00;Bari - Cavour;0.42;35;23;4.68;53.43;46.25;;;1.17
