Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
15/01/20 02:00;Bari - Kennedy;;46;;2.26;25.32;21.85;;17.40;;
15/01/20 03:00;Bari - Kennedy;;46;;1.60;16.59;14.15;;24.32;;
15/01/20 04:00;Bari - Kennedy;;46;;1.62;13.86;11.39;;25.79;;
15/01/20 05:00;Bari - Kennedy;;46;;1.72;20.98;18.35;;19.23;;
15/01/20 06:00;Bari - Kennedy;;46;;5.41;41.65;33.35;;11.65;;
15/01/20 07:00;Bari - Kennedy;;46;;17.95;77.38;49.86;;3.11;;
15/01/20 08:00;Bari - Kennedy;;46;;75.00;183.57;68.54;;2.13;;
15/01/20 09:00;Bari - Kennedy;;46;;110.10;244.84;76.03;;3.18;;
15/01/20 10:00;Bari - Kennedy;;46;;60.90;162.15;68.78;;8.17;;
15/01/20 11:00;Bari - Kennedy;;46;;20.16;83.48;52.56;;27.84;;
15/01/20 12:00;Bari - Kennedy;;46;;11.76;57.48;39.45;;46.36;;
15/01/20 13:00;Bari - Kennedy;;46;;4.54;25.15;18.20;;62.21;;
15/01/20 14:00;Bari - Kennedy;;46;;4.68;26.03;18.86;;64.16;;
15/01/20 15:00;Bari - Kennedy;;46;;3.02;20.78;16.16;;66.85;;
15/01/20 16:00;Bari - Kennedy;;46;;2.95;26.85;22.33;;59.34;;
15/01/20 17:00;Bari - Kennedy;;46;;9.72;75.10;60.19;;20.64;;
15/01/20 18:00;Bari - Kennedy;;46;;69.32;191.84;85.55;;1.85;;
15/01/20 19:00;Bari - Kennedy;;46;;143.29;324.90;105.21;;0.51;;
15/01/20 20:00;Bari - Kennedy;;46;;67.01;176.33;73.59;;1.47;;
15/01/20 21:00;Bari - Kennedy;;46;;38.60;120.18;60.99;;2.19;;
15/01/20 22:00;Bari - Kennedy;;46;;12.32;70.39;51.51;;6.85;;
15/01/20 23:00;Bari - Kennedy;;46;;4.38;46.52;39.80;;16.44;;
16/01/20 00:00;Bari - Kennedy;;46;;3.02;34.47;29.83;;22.87;;
16/01/20 01:00;Bari - Kennedy;;29;;2.31;28.01;24.47;;;;
16/01/20 02:00;Bari - Kennedy;;29;;;;;;26.60;;
16/01/20 03:00;Bari - Kennedy;;29;;1.78;19.49;16.75;;33.67;;
16/01/20 04:00;Bari - Kennedy;;29;;1.53;20.81;18.47;;31.95;;
16/01/20 05:00;Bari - Kennedy;;29;;1.81;28.80;26.03;;25.85;;
16/01/20 06:00;Bari - Kennedy;;29;;9.31;62.50;48.22;;8.72;;
16/01/20 07:00;Bari - Kennedy;;29;;20.31;89.68;58.53;;2.35;;
16/01/20 08:00;Bari - Kennedy;;29;;53.86;155.46;72.88;;2.15;;
16/01/20 09:00;Bari - Kennedy;;29;;93.95;228.43;84.37;;3.96;;
16/01/20 10:00;Bari - Kennedy;;29;;17.76;76.65;49.42;;31.14;;
16/01/20 11:00;Bari - Kennedy;;29;;4.78;30.16;22.83;;57.23;;
16/01/20 12:00;Bari - Kennedy;;29;;4.10;24.55;18.25;;63.03;;
16/01/20 13:00;Bari - Kennedy;;29;;3.24;19.05;14.08;;72.81;;
16/01/20 14:00;Bari - Kennedy;;29;;3.04;19.07;14.41;;74.80;;
16/01/20 15:00;Bari - Kennedy;;29;;2.06;16.89;13.74;;74.14;;
16/01/20 16:00;Bari - Kennedy;;29;;4.07;28.99;22.75;;63.73;;
16/01/20 17:00;Bari - Kennedy;;29;;8.16;59.33;46.82;;39.21;;
16/01/20 18:00;Bari - Kennedy;;29;;12.75;91.54;72.01;;15.39;;
16/01/20 19:00;Bari - Kennedy;;29;;9.55;83.36;68.71;;15.48;;
16/01/20 20:00;Bari - Kennedy;;29;;23.59;107.68;71.52;;8.22;;
16/01/20 21:00;Bari - Kennedy;;29;;9.81;75.13;60.09;;10.44;;
16/01/20 22:00;Bari - Kennedy;;29;;4.25;49.40;42.87;;18.27;;
16/01/20 23:00;Bari - Kennedy;;29;;8.00;60.09;47.82;;9.64;;
17/01/20 00:00;Bari - Kennedy;;29;;4.54;41.55;34.60;;17.17;;
17/01/20 01:00;Bari - Kennedy;;59;;4.63;45.66;38.57;;10.63;;
17/01/20 02:00;Bari - Kennedy;;59;;6.01;39.40;30.18;;20.88;;
17/01/20 03:00;Bari - Kennedy;;59;;2.21;29.93;26.54;;25.66;;
17/01/20 04:00;Bari - Kennedy;;59;;1.57;21.06;18.65;;32.20;;
17/01/20 05:00;Bari - Kennedy;;59;;1.46;21.63;19.39;;31.05;;
17/01/20 06:00;Bari - Kennedy;;59;;2.33;30.44;26.88;;23.14;;
17/01/20 07:00;Bari - Kennedy;;59;;3.74;47.00;41.27;;13.60;;
17/01/20 08:00;Bari - Kennedy;;59;;17.93;84.31;56.82;;6.42;;
17/01/20 09:00;Bari - Kennedy;;59;;18.36;78.79;50.64;;14.94;;
17/01/20 10:00;Bari - Kennedy;;59;;11.65;55.91;38.04;;27.47;;
17/01/20 11:00;Bari - Kennedy;;59;;5.50;32.39;23.95;;45.00;;
17/01/20 12:00;Bari - Kennedy;;59;;4.88;28.02;20.54;;53.75;;
17/01/20 13:00;Bari - Kennedy;;59;;4.29;27.49;20.90;;58.26;;
17/01/20 14:00;Bari - Kennedy;;59;;4.71;31.45;24.21;;57.25;;
17/01/20 15:00;Bari - Kennedy;;59;;4.04;33.30;27.10;;54.30;;
17/01/20 16:00;Bari - Kennedy;;59;;3.15;31.84;27.01;;53.88;;
17/01/20 17:00;Bari - Kennedy;;59;;12.92;89.56;69.75;;13.08;;
17/01/20 18:00;Bari - Kennedy;;59;;70.55;200.46;92.27;;1.73;;
17/01/20 19:00;Bari - Kennedy;;59;;119.59;292.29;108.94;;1.66;;
17/01/20 20:00;Bari - Kennedy;;59;;55.30;158.65;73.86;;2.65;;
17/01/20 21:00;Bari - Kennedy;;59;;38.69;124.69;65.37;;3.90;;
17/01/20 22:00;Bari - Kennedy;;59;;11.16;69.30;52.17;;9.41;;
17/01/20 23:00;Bari - Kennedy;;59;;3.72;49.92;44.21;;16.46;;
18/01/20 00:00;Bari - Kennedy;;59;;3.72;41.87;36.16;;24.43;;
18/01/20 01:00;Bari - Kennedy;;29;;3.54;39.75;34.32;;;;
18/01/20 02:00;Bari - Kennedy;;29;;;;;;35.55;;
18/01/20 03:00;Bari - Kennedy;;29;;1.39;18.13;16.00;;42.01;;
18/01/20 04:00;Bari - Kennedy;;29;;1.24;16.37;14.47;;46.31;;
18/01/20 05:00;Bari - Kennedy;;29;;1.27;14.57;12.64;;47.10;;
18/01/20 06:00;Bari - Kennedy;;29;;1.70;25.66;23.05;;33.61;;
18/01/20 07:00;Bari - Kennedy;;29;;5.14;49.07;41.19;;15.45;;
18/01/20 08:00;Bari - Kennedy;;29;;17.77;80.81;53.56;;9.93;;
18/01/20 09:00;Bari - Kennedy;;29;;14.42;66.11;44.00;;20.86;;
18/01/20 10:00;Bari - Kennedy;;29;;15.76;63.76;39.59;;36.98;;
18/01/20 11:00;Bari - Kennedy;;29;;12.94;57.82;37.99;;44.03;;
18/01/20 12:00;Bari - Kennedy;;29;;4.14;24.75;18.40;;66.25;;
18/01/20 13:00;Bari - Kennedy;;29;;12.81;67.06;47.42;;45.68;;
18/01/20 14:00;Bari - Kennedy;;29;;5.36;52.58;44.36;;50.76;;
18/01/20 15:00;Bari - Kennedy;;29;;8.99;77.16;63.37;;34.75;;
18/01/20 16:00;Bari - Kennedy;;29;;4.80;60.42;53.06;;37.17;;
18/01/20 17:00;Bari - Kennedy;;29;;2.01;33.83;30.76;;45.20;;
18/01/20 18:00;Bari - Kennedy;;29;;1.77;26.24;23.54;;50.08;;
18/01/20 19:00;Bari - Kennedy;;29;;2.24;25.73;22.29;;51.82;;
18/01/20 20:00;Bari - Kennedy;;29;;2.18;33.32;29.98;;37.37;;
18/01/20 21:00;Bari - Kennedy;;29;;3.28;42.44;37.42;;29.69;;
18/01/20 22:00;Bari - Kennedy;;29;;4.55;55.52;48.54;;21.02;;
18/01/20 23:00;Bari - Kennedy;;29;;3.02;38.43;33.79;;33.64;;
19/01/20 00:00;Bari - Kennedy;;29;;3.33;37.59;32.48;;32.33;;
19/01/20 01:00;Bari - Kennedy;;20;;8.01;44.11;31.83;;35.25;;
19/01/20 02:00;Bari - Kennedy;;20;;8.47;33.14;20.14;;41.84;;
19/01/20 03:00;Bari - Kennedy;;20;;1.95;29.03;26.04;;31.00;;
19/01/20 04:00;Bari - Kennedy;;20;;1.78;24.76;22.03;;31.02;;
19/01/20 05:00;Bari - Kennedy;;20;;1.66;18.49;15.94;;35.67;;
19/01/20 06:00;Bari - Kennedy;;20;;2.56;22.44;18.52;;33.82;;
19/01/20 07:00;Bari - Kennedy;;20;;1.84;22.19;19.36;;32.42;;
19/01/20 08:00;Bari - Kennedy;;20;;2.82;26.14;21.81;;24.93;;
19/01/20 09:00;Bari - Kennedy;;20;;5.15;31.97;24.07;;27.15;;
19/01/20 10:00;Bari - Kennedy;;20;;3.57;20.16;14.68;;46.54;;
19/01/20 11:00;Bari - Kennedy;;20;;3.12;16.64;11.86;;54.79;;
19/01/20 12:00;Bari - Kennedy;;20;;3.19;17.02;12.14;;56.53;;
19/01/20 13:00;Bari - Kennedy;;20;;2.97;18.07;13.50;;54.72;;
19/01/20 14:00;Bari - Kennedy;;20;;2.67;17.30;13.21;;56.75;;
19/01/20 15:00;Bari - Kennedy;;20;;1.82;14.07;11.28;;54.36;;
19/01/20 16:00;Bari - Kennedy;;20;;1.94;16.96;13.98;;50.97;;
19/01/20 17:00;Bari - Kennedy;;20;;2.95;24.81;20.29;;46.22;;
19/01/20 18:00;Bari - Kennedy;;20;;4.41;33.02;26.26;;43.71;;
19/01/20 19:00;Bari - Kennedy;;20;;3.02;33.20;28.56;;40.24;;
19/01/20 20:00;Bari - Kennedy;;20;;3.63;33.89;28.32;;36.42;;
19/01/20 21:00;Bari - Kennedy;;20;;3.67;41.57;35.95;;25.55;;
19/01/20 22:00;Bari - Kennedy;;20;;2.56;33.39;29.48;;31.28;;
19/01/20 23:00;Bari - Kennedy;;20;;1.78;20.66;17.92;;40.72;;
20/01/20 00:00;Bari - Kennedy;;20;;1.68;16.45;13.88;;46.10;;
20/01/20 01:00;Bari - Kennedy;;27;;1.85;18.63;15.78;;;;
20/01/20 02:00;Bari - Kennedy;;27;;;;;;40.41;;
20/01/20 03:00;Bari - Kennedy;;27;;1.57;21.42;19.01;;34.76;;
20/01/20 04:00;Bari - Kennedy;;27;;1.50;15.11;12.80;;39.23;;
20/01/20 05:00;Bari - Kennedy;;27;;1.28;12.68;10.72;;39.03;;
20/01/20 06:00;Bari - Kennedy;;27;;4.74;28.00;20.72;;29.41;;
20/01/20 07:00;Bari - Kennedy;;27;;9.04;55.39;41.53;;11.05;;
20/01/20 08:00;Bari - Kennedy;;27;;17.99;76.36;48.78;;6.62;;
20/01/20 09:00;Bari - Kennedy;;27;;41.84;121.22;57.08;;5.73;;
20/01/20 10:00;Bari - Kennedy;;27;;18.66;78.88;50.27;;17.62;;
20/01/20 11:00;Bari - Kennedy;;27;;8.32;47.47;34.73;;36.56;;
20/01/20 12:00;Bari - Kennedy;;27;;7.07;49.98;39.14;;30.16;;
20/01/20 13:00;Bari - Kennedy;;27;;5.24;49.09;41.06;;27.35;;
20/01/20 14:00;Bari - Kennedy;;27;;15.62;78.36;54.40;;16.74;;
20/01/20 15:00;Bari - Kennedy;;27;;5.15;45.66;37.76;;36.47;;
20/01/20 16:00;Bari - Kennedy;;27;;3.56;39.51;34.05;;35.60;;
20/01/20 17:00;Bari - Kennedy;;27;;6.59;58.33;48.22;;24.19;;
20/01/20 18:00;Bari - Kennedy;;27;;13.88;86.38;65.10;;11.07;;
20/01/20 19:00;Bari - Kennedy;;27;;29.53;116.41;71.13;;6.25;;
20/01/20 20:00;Bari - Kennedy;;27;;61.95;175.49;80.51;;1.39;;
20/01/20 21:00;Bari - Kennedy;;27;;30.68;115.50;68.45;;11.67;;
20/01/20 22:00;Bari - Kennedy;;27;;4.16;44.74;38.36;;35.11;;
20/01/20 23:00;Bari - Kennedy;;27;;1.91;40.24;37.31;;34.83;;
21/01/20 00:00;Bari - Kennedy;;27;;1.75;32.82;30.14;;37.89;;
21/01/20 01:00;Bari - Kennedy;;31;;1.48;29.34;27.06;;34.91;;
21/01/20 02:00;Bari - Kennedy;;31;;1.50;16.70;14.40;;41.83;;
21/01/20 03:00;Bari - Kennedy;;31;;1.51;14.53;12.23;;41.05;;
21/01/20 04:00;Bari - Kennedy;;31;;1.50;12.82;10.51;;43.01;;
21/01/20 05:00;Bari - Kennedy;;31;;1.27;24.86;22.91;;28.08;;
21/01/20 06:00;Bari - Kennedy;;31;;3.05;46.32;41.63;;12.75;;
21/01/20 07:00;Bari - Kennedy;;31;;3.39;52.80;47.61;;12.58;;
21/01/20 08:00;Bari - Kennedy;;31;;47.53;143.77;70.89;;2.44;;
21/01/20 09:00;Bari - Kennedy;;31;;55.65;157.66;72.34;;5.56;;
21/01/20 10:00;Bari - Kennedy;;31;;13.65;64.27;43.34;;29.85;;
21/01/20 11:00;Bari - Kennedy;;31;;4.34;29.97;23.31;;50.54;;
21/01/20 12:00;Bari - Kennedy;;31;;3.45;21.12;15.83;;58.95;;
21/01/20 13:00;Bari - Kennedy;;31;;3.46;19.38;14.08;;63.30;;
21/01/20 14:00;Bari - Kennedy;;31;;5.29;23.68;15.57;;64.89;;
21/01/20 15:00;Bari - Kennedy;;31;;2.64;17.94;13.90;;66.90;;
21/01/20 16:00;Bari - Kennedy;;31;;2.80;22.80;18.51;;60.93;;
21/01/20 17:00;Bari - Kennedy;;31;;3.24;37.42;32.44;;46.30;;
21/01/20 18:00;Bari - Kennedy;;31;;6.73;62.97;52.65;;29.06;;
21/01/20 19:00;Bari - Kennedy;;31;;17.36;92.83;66.20;;15.07;;
21/01/20 20:00;Bari - Kennedy;;31;;75.02;203.55;88.52;;2.98;;
21/01/20 21:00;Bari - Kennedy;;31;;57.62;165.51;77.16;;1.77;;
21/01/20 22:00;Bari - Kennedy;;31;;19.22;91.93;62.47;;2.80;;
21/01/20 23:00;Bari - Kennedy;;31;;4.54;55.21;48.25;;9.77;;
22/01/20 00:00;Bari - Kennedy;;31;;2.83;43.45;39.11;;15.83;;
22/01/20 01:00;Bari - Kennedy;;33;;2.26;35.27;31.80;;;;
22/01/20 02:00;Bari - Kennedy;;33;;;;;;33.87;;
22/01/20 03:00;Bari - Kennedy;;33;;1.34;14.00;11.94;;37.66;;
22/01/20 04:00;Bari - Kennedy;;33;;1.23;12.52;10.64;;38.31;;
22/01/20 05:00;Bari - Kennedy;;33;;1.69;17.70;15.12;;34.17;;
22/01/20 06:00;Bari - Kennedy;;33;;1.91;26.36;23.43;;27.24;;
22/01/20 07:00;Bari - Kennedy;;33;;5.40;49.15;40.87;;15.01;;
22/01/20 08:00;Bari - Kennedy;;33;;21.26;90.38;57.78;;6.92;;
22/01/20 09:00;Bari - Kennedy;;33;;29.93;105.19;59.30;;11.34;;
22/01/20 10:00;Bari - Kennedy;;33;;11.76;57.93;39.90;;32.42;;
22/01/20 11:00;Bari - Kennedy;;33;;5.79;33.05;24.18;;54.09;;
22/01/20 12:00;Bari - Kennedy;;33;;3.48;19.65;14.32;;66.65;;
22/01/20 13:00;Bari - Kennedy;;33;;3.08;19.46;14.74;;67.68;;
22/01/20 14:00;Bari - Kennedy;;33;;3.81;24.18;18.33;;66.18;;
22/01/20 15:00;Bari - Kennedy;;33;;3.18;22.26;17.38;;68.12;;
22/01/20 16:00;Bari - Kennedy;;33;;3.61;27.18;21.63;;63.45;;
22/01/20 17:00;Bari - Kennedy;;33;;6.65;57.06;46.87;;33.73;;
22/01/20 18:00;Bari - Kennedy;;33;;27.58;126.30;84.03;;3.38;;
22/01/20 19:00;Bari - Kennedy;;33;;131.65;305.45;103.58;;1.57;;
22/01/20 20:00;Bari - Kennedy;;33;;78.90;202.11;81.13;;1.77;;
22/01/20 21:00;Bari - Kennedy;;33;;47.31;139.24;66.70;;2.67;;
22/01/20 22:00;Bari - Kennedy;;33;;18.93;85.20;56.18;;4.26;;
22/01/20 23:00;Bari - Kennedy;;33;;6.38;50.61;40.83;;10.79;;
23/01/20 00:00;Bari - Kennedy;;33;;7.83;54.43;42.42;;10.27;;
23/01/20 01:00;Bari - Kennedy;;36;;2.39;29.24;25.58;;23.66;;
23/01/20 02:00;Bari - Kennedy;;36;;1.81;19.58;16.80;;31.22;;
23/01/20 03:00;Bari - Kennedy;;36;;1.37;16.28;14.18;;31.42;;
23/01/20 04:00;Bari - Kennedy;;36;;1.45;18.93;16.71;;30.12;;
23/01/20 05:00;Bari - Kennedy;;36;;1.18;23.48;21.68;;29.04;;
23/01/20 06:00;Bari - Kennedy;;36;;1.81;30.14;27.38;;27.78;;
23/01/20 07:00;Bari - Kennedy;;36;;9.74;69.13;54.18;;6.44;;
23/01/20 08:00;Bari - Kennedy;;36;;32.62;114.14;64.12;;4.73;;
23/01/20 09:00;Bari - Kennedy;;36;;62.70;163.81;67.68;;4.36;;
23/01/20 10:00;Bari - Kennedy;;36;;45.86;137.25;66.94;;10.70;;
23/01/20 11:00;Bari - Kennedy;;36;;9.61;47.53;32.78;;41.13;;
23/01/20 12:00;Bari - Kennedy;;36;;5.04;28.91;21.16;;56.32;;
23/01/20 13:00;Bari - Kennedy;;36;;4.49;27.13;20.24;;61.38;;
23/01/20 14:00;Bari - Kennedy;;36;;4.05;24.96;18.75;;66.13;;
23/01/20 15:00;Bari - Kennedy;;36;;3.48;25.12;19.78;;65.94;;
23/01/20 16:00;Bari - Kennedy;;36;;2.99;26.57;21.99;;61.95;;
23/01/20 17:00;Bari - Kennedy;;36;;10.21;75.06;59.41;;26.16;;
23/01/20 18:00;Bari - Kennedy;;36;;54.51;173.99;90.44;;2.79;;
23/01/20 19:00;Bari - Kennedy;;36;;116.56;285.81;107.09;;1.70;;
23/01/20 20:00;Bari - Kennedy;;36;;63.91;177.06;79.21;;2.46;;
23/01/20 21:00;Bari - Kennedy;;36;;20.84;92.77;60.81;;4.16;;
23/01/20 22:00;Bari - Kennedy;;36;;10.38;68.43;52.52;;7.14;;
23/01/20 23:00;Bari - Kennedy;;36;;6.82;54.52;44.07;;12.25;;
24/01/20 00:00;Bari - Kennedy;;36;;3.79;41.63;35.81;;13.74;;
24/01/20 01:00;Bari - Kennedy;;30;;3.70;36.82;31.14;;;;
24/01/20 02:00;Bari - Kennedy;;30;;;;;;16.59;;
24/01/20 03:00;Bari - Kennedy;;30;;1.61;20.12;17.66;;17.88;;
24/01/20 04:00;Bari - Kennedy;;30;;1.72;15.16;12.51;;22.05;;
24/01/20 05:00;Bari - Kennedy;;30;;1.42;18.27;16.10;;18.07;;
24/01/20 06:00;Bari - Kennedy;;30;;7.14;41.77;30.81;;8.09;;
24/01/20 07:00;Bari - Kennedy;;30;;19.91;73.31;42.79;;2.75;;
24/01/20 08:00;Bari - Kennedy;;30;;69.47;159.30;52.78;;2.33;;
24/01/20 09:00;Bari - Kennedy;;30;;58.40;145.15;55.60;;6.14;;
24/01/20 10:00;Bari - Kennedy;;30;;28.72;95.43;51.39;;16.75;;
24/01/20 11:00;Bari - Kennedy;;30;;5.29;30.45;22.33;;56.04;;
24/01/20 12:00;Bari - Kennedy;;30;;6.29;34.23;24.58;;57.54;;
24/01/20 13:00;Bari - Kennedy;;30;;5.03;29.85;22.13;;63.09;;
24/01/20 14:00;Bari - Kennedy;;30;;4.66;29.44;22.29;;65.65;;
24/01/20 15:00;Bari - Kennedy;;30;;4.49;32.64;25.75;;60.83;;
24/01/20 16:00;Bari - Kennedy;;30;;3.38;28.19;23.03;;65.16;;
24/01/20 17:00;Bari - Kennedy;;30;;2.11;23.80;20.56;;66.62;;
24/01/20 18:00;Bari - Kennedy;;30;;7.97;75.49;63.27;;22.65;;
24/01/20 19:00;Bari - Kennedy;;30;;8.87;85.45;71.83;;12.62;;
24/01/20 20:00;Bari - Kennedy;;30;;6.56;65.58;55.51;;21.82;;
24/01/20 21:00;Bari - Kennedy;;30;;5.81;69.34;60.44;;16.44;;
24/01/20 22:00;Bari - Kennedy;;30;;2.90;47.87;43.42;;27.32;;
24/01/20 23:00;Bari - Kennedy;;30;;2.61;41.94;37.93;;26.75;;
25/01/20 00:00;Bari - Kennedy;;30;;2.66;33.07;28.99;;32.06;;
25/01/20 01:00;Bari - Kennedy;;25;;2.23;26.93;23.51;;33.91;;
25/01/20 02:00;Bari - Kennedy;;25;;1.82;25.17;22.38;;35.83;;
25/01/20 03:00;Bari - Kennedy;;25;;2.13;27.55;24.27;;30.32;;
25/01/20 04:00;Bari - Kennedy;;25;;1.65;23.32;20.80;;24.00;;
25/01/20 05:00;Bari - Kennedy;;25;;1.83;19.50;16.68;;24.18;;
25/01/20 06:00;Bari - Kennedy;;25;;1.99;21.10;18.04;;26.25;;
25/01/20 07:00;Bari - Kennedy;;25;;2.99;31.45;26.86;;27.58;;
25/01/20 08:00;Bari - Kennedy;;25;;10.11;58.09;42.59;;16.30;;
25/01/20 09:00;Bari - Kennedy;;25;;8.30;44.99;32.28;;28.43;;
25/01/20 10:00;Bari - Kennedy;;25;;7.86;40.86;28.81;;38.94;;
25/01/20 11:00;Bari - Kennedy;;25;;6.45;29.87;19.98;;61.82;;
25/01/20 12:00;Bari - Kennedy;;25;;3.54;17.79;12.36;;70.10;;
25/01/20 13:00;Bari - Kennedy;;25;;2.65;14.90;10.84;;71.69;;
25/01/20 14:00;Bari - Kennedy;;25;;2.78;15.60;11.34;;72.97;;
25/01/20 15:00;Bari - Kennedy;;25;;3.01;21.81;17.19;;69.91;;
25/01/20 16:00;Bari - Kennedy;;25;;3.86;33.08;27.16;;58.46;;
25/01/20 17:00;Bari - Kennedy;;25;;2.05;22.26;19.12;;59.02;;
25/01/20 18:00;Bari - Kennedy;;25;;1.99;27.73;24.68;;50.05;;
25/01/20 19:00;Bari - Kennedy;;25;;1.81;31.82;29.06;;46.18;;
25/01/20 20:00;Bari - Kennedy;;25;;1.81;26.73;23.95;;46.69;;
25/01/20 21:00;Bari - Kennedy;;25;;2.76;35.72;31.50;;36.97;;
25/01/20 22:00;Bari - Kennedy;;25;;3.07;49.17;44.47;;22.13;;
25/01/20 23:00;Bari - Kennedy;;25;;18.76;80.32;51.56;;7.59;;
26/01/20 00:00;Bari - Kennedy;;25;;20.68;86.09;54.39;;2.62;;
26/01/20 01:00;Bari - Kennedy;;33;;34.47;104.42;51.57;;;;
26/01/20 02:00;Bari - Kennedy;;33;;;;;;6.26;;
26/01/20 03:00;Bari - Kennedy;;33;;54.52;141.65;58.06;;1.33;;
26/01/20 04:00;Bari - Kennedy;;33;;51.97;128.40;48.72;;0.72;;
26/01/20 05:00;Bari - Kennedy;;33;;46.50;119.22;47.91;;1.00;;
26/01/20 06:00;Bari - Kennedy;;33;;12.18;56.67;37.99;;2.01;;
26/01/20 07:00;Bari - Kennedy;;33;;16.63;59.67;34.17;;1.25;;
26/01/20 08:00;Bari - Kennedy;;33;;23.17;74.74;39.22;;3.35;;
26/01/20 09:00;Bari - Kennedy;;33;;19.56;65.69;35.69;;8.94;;
26/01/20 10:00;Bari - Kennedy;;33;;14.78;63.04;40.37;;15.40;;
26/01/20 11:00;Bari - Kennedy;;33;;4.65;22.98;15.85;;53.63;;
26/01/20 12:00;Bari - Kennedy;;33;;2.39;14.44;10.77;;62.52;;
26/01/20 13:00;Bari - Kennedy;;33;;2.04;11.94;8.81;;66.10;;
26/01/20 14:00;Bari - Kennedy;;33;;2.00;12.05;8.98;;63.40;;
26/01/20 15:00;Bari - Kennedy;;33;;1.80;11.18;8.41;;61.67;;
26/01/20 16:00;Bari - Kennedy;;33;;2.29;21.41;17.89;;49.92;;
26/01/20 17:00;Bari - Kennedy;;33;;1.89;21.44;18.55;;51.14;;
26/01/20 18:00;Bari - Kennedy;;33;;4.02;45.16;39.00;;28.69;;
26/01/20 19:00;Bari - Kennedy;;33;;4.79;48.32;40.98;;27.39;;
26/01/20 20:00;Bari - Kennedy;;33;;2.96;43.68;39.13;;27.31;;
26/01/20 21:00;Bari - Kennedy;;33;;4.39;53.71;46.96;;18.87;;
26/01/20 22:00;Bari - Kennedy;;33;;2.44;37.35;33.60;;26.29;;
26/01/20 23:00;Bari - Kennedy;;33;;1.67;19.57;17.03;;47.50;;
27/01/20 00:00;Bari - Kennedy;;33;;2.06;22.86;19.69;;40.74;;
27/01/20 01:00;Bari - Kennedy;;29;;1.67;18.46;15.91;;40.03;;
27/01/20 02:00;Bari - Kennedy;;29;;1.43;18.62;16.43;;37.33;;
27/01/20 03:00;Bari - Kennedy;;29;;1.68;12.24;9.65;;43.67;;
27/01/20 04:00;Bari - Kennedy;;29;;1.20;10.13;8.28;;45.22;;
27/01/20 05:00;Bari - Kennedy;;29;;1.51;11.11;8.79;;45.38;;
27/01/20 06:00;Bari - Kennedy;;29;;2.14;19.74;16.44;;38.66;;
27/01/20 07:00;Bari - Kennedy;;29;;2.12;26.43;23.16;;34.54;;
27/01/20 08:00;Bari - Kennedy;;29;;6.27;51.48;41.86;;21.61;;
27/01/20 09:00;Bari - Kennedy;;29;;9.20;55.49;41.39;;27.60;;
27/01/20 10:00;Bari - Kennedy;;29;;5.61;33.06;24.46;;47.03;;
27/01/20 11:00;Bari - Kennedy;;29;;3.17;18.49;13.62;;60.79;;
27/01/20 12:00;Bari - Kennedy;;29;;3.97;22.36;16.26;;60.76;;
27/01/20 13:00;Bari - Kennedy;;29;;3.56;19.59;14.12;;65.11;;
27/01/20 14:00;Bari - Kennedy;;29;;4.59;28.46;21.41;;61.27;;
27/01/20 15:00;Bari - Kennedy;;29;;2.94;21.23;16.71;;66.52;;
27/01/20 16:00;Bari - Kennedy;;29;;3.07;22.27;17.56;;64.42;;
27/01/20 17:00;Bari - Kennedy;;29;;3.65;39.09;33.51;;46.25;;
27/01/20 18:00;Bari - Kennedy;;29;;21.75;113.02;79.67;;5.26;;
27/01/20 19:00;Bari - Kennedy;;29;;80.42;217.70;94.40;;1.47;;
27/01/20 20:00;Bari - Kennedy;;29;;28.40;118.93;75.39;;1.77;;
27/01/20 21:00;Bari - Kennedy;;29;;10.24;66.41;50.72;;9.42;;
27/01/20 22:00;Bari - Kennedy;;29;;5.03;50.03;42.32;;15.76;;
27/01/20 23:00;Bari - Kennedy;;29;;2.36;28.62;25.01;;28.31;;
28/01/20 00:00;Bari - Kennedy;;29;;1.66;26.46;23.90;;34.97;;
28/01/20 01:00;Bari - Kennedy;;18;;1.48;16.46;14.20;;;;
28/01/20 02:00;Bari - Kennedy;;18;;;;;;38.19;;
28/01/20 03:00;Bari - Kennedy;;18;;1.29;11.44;9.45;;39.33;;
28/01/20 04:00;Bari - Kennedy;;18;;1.76;15.26;12.56;;32.93;;
28/01/20 05:00;Bari - Kennedy;;18;;5.57;30.62;22.08;;15.22;;
28/01/20 06:00;Bari - Kennedy;;18;;11.32;55.62;38.27;;4.72;;
28/01/20 07:00;Bari - Kennedy;;18;;34.02;101.75;49.58;;1.08;;
28/01/20 08:00;Bari - Kennedy;;18;;12.26;71.90;53.10;;17.33;;
28/01/20 09:00;Bari - Kennedy;;18;;9.55;55.95;41.32;;27.03;;
28/01/20 10:00;Bari - Kennedy;;18;;7.77;39.44;27.52;;40.03;;
28/01/20 11:00;Bari - Kennedy;;18;;3.95;21.89;15.82;;65.41;;
28/01/20 12:00;Bari - Kennedy;;18;;3.14;18.10;13.29;;70.54;;
28/01/20 13:00;Bari - Kennedy;;18;;3.25;19.82;14.84;;69.92;;
28/01/20 14:00;Bari - Kennedy;;18;;3.72;25.67;19.98;;64.50;;
28/01/20 15:00;Bari - Kennedy;;18;;2.64;22.24;18.19;;63.58;;
