ts;station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
13/01/2020 15:00;Brindisi - Cappuccini;0.59;;;;50.25;33.73;;;;3.19
13/01/2020 16:00;Brindisi - Cappuccini;0.55;16.87;;;40.83;30.99;;;;3.29
13/01/2020 17:00;Brindisi - Cappuccini;0.66;;;;86.06;53.07;;;;3.36
13/01/2020 18:00;Brindisi - Cappuccini;1.20;20.53;;;275.25;77.77;;;;4.80
13/01/2020 19:00;Brindisi - Cappuccini;1.26;;;;263.58;74.82;;;;4.79
13/01/2020 20:00;Brindisi - Cappuccini;1.19;19.56;;;248.80;70.34;;;;4.63
13/01/2020 21:00;Brindisi - Cappuccini;1.14;;;;213.84;63.57;;;;4.60
13/01/2020 22:00;Brindisi - Cappuccini;1.21;41.31;;;156.55;53.63;;;;4.09
13/01/2020 23:00;Brindisi - Cappuccini;1.10;;;;92.51;43.96;;;;3.77
14/01/2020 00:00;Brindisi - Cappuccini;0.86;42.04;;;75.15;41.60;;;;3.55
14/01/2020 01:00;Brindisi - Cappuccini;0.83;;;;46.21;30.08;;;;3.38
14/01/2020 02:00;Brindisi - Cappuccini;0.76;45.47;;;;;;;;3.19
14/01/2020 03:00;Brindisi - Cappuccini;0.75;;;;28.65;21.21;;;;3.19
14/01/2020 04:00;Brindisi - Cappuccini;0.70;33.98;;;18.74;14.92;;;;
14/01/2020 05:00;Brindisi - Cappuccini;0.77;;;;45.09;30.08;;;;3.36
14/01/2020 06:00;Brindisi - Cappuccini;0.75;32.51;;;90.77;37.62;;;;3.56
14/01/2020 07:00;Brindisi - Cappuccini;0.81;;;;105.59;37.46;;;;3.64
14/01/2020 08:00;Brindisi - Cappuccini;1.08;29.58;;;144.72;41.18;;;;3.97
14/01/2020 09:00;Brindisi - Cappuccini;1.30;;;;258.19;55.72;;;;5.07
14/01/2020 10:00;Brindisi - Cappuccini;0.91;29.82;;;126.32;49.03;;;;3.76
14/01/2020 11:00;Brindisi - Cappuccini;1.02;;;;71.96;43.09;;;;3.45
14/01/2020 12:00;Brindisi - Cappuccini;0.73;35.44;;;37.14;23.94;;;;3.34
14/01/2020 13:00;Brindisi - Cappuccini;0.69;;;;38.35;25.07;;;;3.19
14/01/2020 14:00;Brindisi - Cappuccini;0.70;20.04;;;43.65;30.55;;;;3.15
14/01/2020 15:00;Brindisi - Cappuccini;0.71;;;;27.23;20.95;;;;3.23
14/01/2020 16:00;Brindisi - Cappuccini;0.70;22.24;;;44.31;34.38;;;;2.97
14/01/2020 17:00;Brindisi - Cappuccini;0.83;;;;83.43;60.78;;;;3.31
14/01/2020 18:00;Brindisi - Cappuccini;1.48;18.82;;;302.28;95.51;;;;5.03
14/01/2020 19:00;Brindisi - Cappuccini;1.65;;;;296.55;90.13;;;;4.86
14/01/2020 20:00;Brindisi - Cappuccini;1.68;38.87;;;291.25;80.09;;;;5.13
14/01/2020 21:00;Brindisi - Cappuccini;1.15;;;;197.15;66.51;;;;4.21
14/01/2020 22:00;Brindisi - Cappuccini;0.90;43.27;;;113.18;49.88;;;;3.60
14/01/2020 23:00;Brindisi - Cappuccini;1.18;;;;77.53;40.75;;;;3.56
15/01/2020 00:00;Brindisi - Cappuccini;1.17;43.75;;;78.91;39.25;;;;3.43
15/01/2020 01:00;Brindisi - Cappuccini;1.03;;;;55.10;34.83;;;;3.25
15/01/2020 02:00;Brindisi - Cappuccini;0.84;59.89;;;31.47;25.07;;;;3.18
15/01/2020 03:00;Brindisi - Cappuccini;0.82;;;;29.30;23.36;;;;3.21
15/01/2020 04:00;Brindisi - Cappuccini;0.64;56.47;;;22.28;20.27;;;;3.23
15/01/2020 05:00;Brindisi - Cappuccini;0.60;;;;19.74;17.08;;;;3.07
15/01/2020 06:00;Brindisi - Cappuccini;0.60;53.53;;;33.94;28.10;;;;3.09
15/01/2020 07:00;Brindisi - Cappuccini;0.66;;;;62.03;40.19;;;;3.26
15/01/2020 08:00;Brindisi - Cappuccini;0.82;43.02;;;99.47;51.08;;;;3.43
15/01/2020 09:00;Brindisi - Cappuccini;0.80;;;;107.80;54.37;;;;3.48
15/01/2020 10:00;Brindisi - Cappuccini;0.68;34.47;;;47.90;33.54;;;;3.31
15/01/2020 11:00;Brindisi - Cappuccini;0.65;;;;32.75;22.21;;;;3.11
15/01/2020 12:00;Brindisi - Cappuccini;0.61;27.62;;;28.28;19.28;;;;3.19
15/01/2020 13:00;Brindisi - Cappuccini;0.60;;;;24.96;17.69;;;;3.03
15/01/2020 14:00;Brindisi - Cappuccini;0.59;32.51;;;26.97;19.79;;;;3.17
15/01/2020 15:00;Brindisi - Cappuccini;0.59;;;;26.14;20.25;;;;3.31
15/01/2020 16:00;Brindisi - Cappuccini;;23.22;;;18.51;14.53;;;;3.12
15/01/2020 17:00;Brindisi - Cappuccini;0.38;;;;28.38;23.80;;;;3.39
15/01/2020 18:00;Brindisi - Cappuccini;0.39;27.13;;;48.67;39.89;;;;3.19
15/01/2020 19:00;Brindisi - Cappuccini;0.41;;;;68.51;49.51;;;;3.30
15/01/2020 20:00;Brindisi - Cappuccini;0.60;22.73;;;95.63;54.92;;;;3.43
15/01/2020 21:00;Brindisi - Cappuccini;0.43;;;;54.95;40.07;;;;3.34
15/01/2020 22:00;Brindisi - Cappuccini;0.43;25.91;;;47.35;33.75;;;;3.31
15/01/2020 23:00;Brindisi - Cappuccini;0.38;;;;37.77;29.68;;;;3.20
16/01/2020 00:00;Brindisi - Cappuccini;0.34;34.47;;;27.30;21.87;;;;3.11
16/01/2020 01:00;Brindisi - Cappuccini;0.33;;;;16.44;14.51;;;;3.04
16/01/2020 02:00;Brindisi - Cappuccini;0.37;31.78;;;;;;;;3.06
16/01/2020 03:00;Brindisi - Cappuccini;0.37;;;;14.81;13.60;;;;3.05
16/01/2020 04:00;Brindisi - Cappuccini;0.30;23.71;;;12.59;11.90;;;;
16/01/2020 05:00;Brindisi - Cappuccini;0.35;;;;13.40;12.81;;;;3.19
16/01/2020 06:00;Brindisi - Cappuccini;0.38;21.51;;;19.27;16.02;;;;3.08
16/01/2020 07:00;Brindisi - Cappuccini;0.43;;;;28.55;22.38;;;;3.01
16/01/2020 08:00;Brindisi - Cappuccini;0.42;26.64;;;43.19;30.43;;;;3.28
16/01/2020 09:00;Brindisi - Cappuccini;0.36;;;;43.49;26.95;;;;3.34
16/01/2020 10:00;Brindisi - Cappuccini;0.99;23.96;;;32.53;22.14;;;;3.29
16/01/2020 11:00;Brindisi - Cappuccini;0.90;;;;25.91;17.52;;;;3.21
16/01/2020 12:00;Brindisi - Cappuccini;0.45;11.73;;;27.26;18.63;;;;3.29
16/01/2020 13:00;Brindisi - Cappuccini;0.40;;;;25.89;18.17;;;;3.13
16/01/2020 14:00;Brindisi - Cappuccini;0.33;10.76;;;20.42;15.15;;;;3.06
16/01/2020 15:00;Brindisi - Cappuccini;0.31;;;;19.61;15.19;;;;3.12
16/01/2020 16:00;Brindisi - Cappuccini;0.29;21.02;;;17.28;13.89;;;;3.24
16/01/2020 17:00;Brindisi - Cappuccini;0.29;;;;20.62;16.51;;;;3.24
16/01/2020 18:00;Brindisi - Cappuccini;0.29;23.22;;;20.12;16.45;;;;3.14
16/01/2020 19:00;Brindisi - Cappuccini;0.30;;;;18.58;15.29;;;;3.04
16/01/2020 20:00;Brindisi - Cappuccini;0.34;17.11;;;16.04;12.83;;;;3.16
16/01/2020 21:00;Brindisi - Cappuccini;0.30;;;;15.87;12.68;;;;3.16
16/01/2020 22:00;Brindisi - Cappuccini;0.29;22.24;;;12.09;10.43;;;;3.14
16/01/2020 23:00;Brindisi - Cappuccini;0.30;;;;12.29;10.88;;;;3.02
17/01/2020 00:00;Brindisi - Cappuccini;0.31;20.04;;;19.21;17.14;;;;3.02
17/01/2020 01:00;Brindisi - Cappuccini;0.33;;;;16.40;15.17;;;;3.04
17/01/2020 02:00;Brindisi - Cappuccini;0.36;24.44;;;14.98;14.14;;;;3.05
17/01/2020 03:00;Brindisi - Cappuccini;0.37;;;;14.21;13.50;;;;3.14
17/01/2020 04:00;Brindisi - Cappuccini;0.36;35.44;;;15.21;13.72;;;;3.09
17/01/2020 05:00;Brindisi - Cappuccini;0.32;;;;14.02;13.39;;;;2.98
17/01/2020 06:00;Brindisi - Cappuccini;0.36;48.89;;;17.60;15.62;;;;3.02
17/01/2020 07:00;Brindisi - Cappuccini;0.36;;;;33.41;24.34;;;;3.18
17/01/2020 08:00;Brindisi - Cappuccini;0.52;47.67;;;52.35;31.06;;;;3.39
17/01/2020 09:00;Brindisi - Cappuccini;0.42;;;;50.01;31.54;;;;3.25
17/01/2020 10:00;Brindisi - Cappuccini;0.41;43.51;;;42.57;27.70;;;;3.21
17/01/2020 11:00;Brindisi - Cappuccini;0.38;;;;33.16;20.95;;;;3.12
17/01/2020 12:00;Brindisi - Cappuccini;0.39;39.60;;;31.79;21.79;;;;3.17
17/01/2020 13:00;Brindisi - Cappuccini;0.42;;;;34.56;23.62;;;;3.14
17/01/2020 14:00;Brindisi - Cappuccini;0.38;38.13;;;28.18;20.25;;;;3.02
17/01/2020 15:00;Brindisi - Cappuccini;0.37;;;;26.88;19.42;;;;3.08
17/01/2020 16:00;Brindisi - Cappuccini;0.36;42.04;;;23.65;19.57;;;;3.25
17/01/2020 17:00;Brindisi - Cappuccini;0.39;;;;33.89;27.29;;;;3.22
17/01/2020 18:00;Brindisi - Cappuccini;0.54;34.22;;;51.30;40.80;;;;3.18
17/01/2020 19:00;Brindisi - Cappuccini;0.63;;;;72.60;49.07;;;;3.25
17/01/2020 20:00;Brindisi - Cappuccini;0.67;43.27;;;117.73;58.10;;;;3.69
17/01/2020 21:00;Brindisi - Cappuccini;0.60;;;;86.62;47.57;;;;3.47
17/01/2020 22:00;Brindisi - Cappuccini;0.62;57.44;;;66.94;39.66;;;;3.46
17/01/2020 23:00;Brindisi - Cappuccini;0.64;;;;57.44;38.49;;;;3.31
18/01/2020 00:00;Brindisi - Cappuccini;0.60;66.24;;;55.41;38.85;;;;3.26
18/01/2020 01:00;Brindisi - Cappuccini;0.53;;;;39.45;30.08;;;;3.06
18/01/2020 02:00;Brindisi - Cappuccini;0.54;66.98;;;;;;;;3.34
18/01/2020 03:00;Brindisi - Cappuccini;0.52;;;;23.36;19.67;;;;3.24
18/01/2020 04:00;Brindisi - Cappuccini;0.46;62.58;;;25.41;22.48;;;;
18/01/2020 05:00;Brindisi - Cappuccini;0.46;;;;34.20;28.19;;;;3.13
18/01/2020 06:00;Brindisi - Cappuccini;0.46;64.78;;;38.84;27.71;;;;3.29
18/01/2020 07:00;Brindisi - Cappuccini;0.48;;;;80.15;47.59;;;;3.44
18/01/2020 08:00;Brindisi - Cappuccini;0.67;47.91;;;148.47;63.85;;;;4.03
18/01/2020 09:00;Brindisi - Cappuccini;0.79;;;;140.53;63.44;;;;3.96
18/01/2020 10:00;Brindisi - Cappuccini;0.92;33.49;;;159.54;71.60;;;;4.02
18/01/2020 11:00;Brindisi - Cappuccini;0.75;;;;101.61;54.13;;;;3.59
18/01/2020 12:00;Brindisi - Cappuccini;0.50;17.36;;;70.72;43.73;;;;3.33
18/01/2020 13:00;Brindisi - Cappuccini;0.50;;;;63.70;39.47;;;;3.18
18/01/2020 14:00;Brindisi - Cappuccini;0.45;9.53;;;57.70;38.18;;;;3.34
18/01/2020 15:00;Brindisi - Cappuccini;0.36;;;;34.60;24.28;;;;3.18
18/01/2020 16:00;Brindisi - Cappuccini;0.42;5.38;;;41.75;30.45;;;;3.04
18/01/2020 17:00;Brindisi - Cappuccini;0.47;;;;57.01;43.67;;;;3.21
18/01/2020 18:00;Brindisi - Cappuccini;0.54;15.40;;;66.48;49.27;;;;3.35
18/01/2020 19:00;Brindisi - Cappuccini;0.55;;;;53.42;40.60;;;;3.19
18/01/2020 20:00;Brindisi - Cappuccini;0.55;30.31;;;51.25;39.74;;;;3.08
18/01/2020 21:00;Brindisi - Cappuccini;;;;;;;;;;
18/01/2020 22:00;Brindisi - Cappuccini;;;;;;;;;;
18/01/2020 23:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 00:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 01:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 02:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 03:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 04:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 05:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 06:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 07:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 08:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 09:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 10:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 11:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 12:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 13:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 14:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 15:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 16:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 17:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 18:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 19:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 20:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 21:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 22:00;Brindisi - Cappuccini;;;;;;;;;;
19/01/2020 23:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 00:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 01:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 02:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 03:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 04:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 05:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 06:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 07:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 08:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 09:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 10:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 11:00;Brindisi - Cappuccini;;;;;;;;;;
20/01/2020 12:00;Brindisi - Cappuccini;;16.62;;;;;;;;
20/01/2020 13:00;Brindisi - Cappuccini;0.47;;;;22.48;15.75;;;;3.10
20/01/2020 14:00;Brindisi - Cappuccini;0.48;21.02;;;22.36;15.85;;;;3.11
20/01/2020 15:00;Brindisi - Cappuccini;0.46;;;;18.07;13.17;;;;3.22
20/01/2020 16:00;Brindisi - Cappuccini;0.49;26.89;;;18.46;13.98;;;;3.28
20/01/2020 17:00;Brindisi - Cappuccini;0.46;;;;31.03;20.91;;;;3.16
20/01/2020 18:00;Brindisi - Cappuccini;0.45;19.31;;;24.42;18.35;;;;3.12
20/01/2020 19:00;Brindisi - Cappuccini;0.47;;;;19.64;14.56;;;;3.17
20/01/2020 20:00;Brindisi - Cappuccini;0.47;21.51;;;22.26;14.67;;;;3.22
20/01/2020 21:00;Brindisi - Cappuccini;0.48;;;;21.34;15.38;;;;3.17
20/01/2020 22:00;Brindisi - Cappuccini;0.45;27.62;;;15.88;12.63;;;;3.04
20/01/2020 23:00;Brindisi - Cappuccini;0.45;;;;13.36;11.15;;;;3.10
21/01/2020 00:00;Brindisi - Cappuccini;0.46;22.24;;;10.11;8.68;;;;3.05
21/01/2020 01:00;Brindisi - Cappuccini;0.44;;;;6.95;6.49;;;;3.19
21/01/2020 02:00;Brindisi - Cappuccini;0.43;19.31;;;7.03;6.15;;;;3.01
21/01/2020 03:00;Brindisi - Cappuccini;0.44;;;;6.06;5.63;;;;2.91
21/01/2020 04:00;Brindisi - Cappuccini;0.46;26.16;;;5.78;5.44;;;;2.97
21/01/2020 05:00;Brindisi - Cappuccini;0.44;;;;6.61;6.20;;;;3.03
21/01/2020 06:00;Brindisi - Cappuccini;0.43;16.62;;;7.88;6.50;;;;2.98
21/01/2020 07:00;Brindisi - Cappuccini;0.43;;;;18.67;13.13;;;;3.14
21/01/2020 08:00;Brindisi - Cappuccini;0.54;25.42;;;51.24;30.82;;;;3.41
21/01/2020 09:00;Brindisi - Cappuccini;0.74;;;;94.34;45.84;;;;3.53
21/01/2020 10:00;Brindisi - Cappuccini;0.46;14.18;;;38.75;24.17;;;;3.26
21/01/2020 11:00;Brindisi - Cappuccini;0.45;;;;27.47;17.24;;;;3.09
21/01/2020 12:00;Brindisi - Cappuccini;0.44;23.96;;;22.35;11.72;;;;3.33
21/01/2020 13:00;Brindisi - Cappuccini;0.41;;;;14.56;9.33;;;;3.21
21/01/2020 14:00;Brindisi - Cappuccini;0.38;14.42;;;15.49;10.63;;;;3.25
21/01/2020 15:00;Brindisi - Cappuccini;0.41;;;;11.28;8.23;;;;3.31
21/01/2020 16:00;Brindisi - Cappuccini;0.42;24.93;;;13.40;10.31;;;;3.08
21/01/2020 17:00;Brindisi - Cappuccini;0.44;;;;25.93;21.03;;;;3.21
21/01/2020 18:00;Brindisi - Cappuccini;0.45;13.93;;;26.24;21.79;;;;3.38
21/01/2020 19:00;Brindisi - Cappuccini;0.44;;;;19.36;15.64;;;;3.19
21/01/2020 20:00;Brindisi - Cappuccini;0.46;26.16;;;20.23;15.76;;;;3.17
21/01/2020 21:00;Brindisi - Cappuccini;0.43;;;;22.63;18.26;;;;3.15
21/01/2020 22:00;Brindisi - Cappuccini;0.37;14.42;;;14.66;12.49;;;;3.11
21/01/2020 23:00;Brindisi - Cappuccini;0.38;;;;11.56;10.08;;;;3.06
22/01/2020 00:00;Brindisi - Cappuccini;0.37;13.20;;;9.11;8.19;;;;3.09
22/01/2020 01:00;Brindisi - Cappuccini;0.34;;;;7.56;6.85;;;;3.07
22/01/2020 02:00;Brindisi - Cappuccini;0.40;11.00;;;;;;;;2.99
22/01/2020 03:00;Brindisi - Cappuccini;0.38;;;;12.95;12.17;;;;3.10
22/01/2020 04:00;Brindisi - Cappuccini;0.41;10.02;;;12.30;10.63;;;;
22/01/2020 05:00;Brindisi - Cappuccini;0.40;;;;10.36;9.51;;;;3.26
22/01/2020 06:00;Brindisi - Cappuccini;0.40;27.62;;;20.18;15.51;;;;3.21
22/01/2020 07:00;Brindisi - Cappuccini;0.43;;;;36.84;26.29;;;;3.24
22/01/2020 08:00;Brindisi - Cappuccini;0.56;18.82;;;58.14;32.54;;;;3.34
22/01/2020 09:00;Brindisi - Cappuccini;0.51;;;;50.66;31.56;;;;3.27
22/01/2020 10:00;Brindisi - Cappuccini;0.49;10.76;;;35.48;21.70;;;;3.34
22/01/2020 11:00;Brindisi - Cappuccini;0.42;;;;25.29;15.76;;;;3.20
22/01/2020 12:00;Brindisi - Cappuccini;0.41;19.80;;;18.69;12.33;;;;3.13
22/01/2020 13:00;Brindisi - Cappuccini;0.42;;;;19.77;13.35;;;;3.23
22/01/2020 14:00;Brindisi - Cappuccini;0.41;11.00;;;21.72;15.25;;;;3.18
22/01/2020 15:00;Brindisi - Cappuccini;0.40;;;;20.71;14.33;;;;3.18
22/01/2020 16:00;Brindisi - Cappuccini;0.41;15.40;;;20.69;15.13;;;;3.27
22/01/2020 17:00;Brindisi - Cappuccini;0.41;;;;28.89;22.38;;;;3.15
22/01/2020 18:00;Brindisi - Cappuccini;0.42;9.78;;;34.67;26.81;;;;3.03
22/01/2020 19:00;Brindisi - Cappuccini;0.54;;;;69.63;44.02;;;;3.39
22/01/2020 20:00;Brindisi - Cappuccini;0.48;15.64;;;55.51;38.46;;;;3.20
22/01/2020 21:00;Brindisi - Cappuccini;0.61;;;;82.09;48.31;;;;3.42
22/01/2020 22:00;Brindisi - Cappuccini;0.63;22.00;;;54.04;35.44;;;;3.29
22/01/2020 23:00;Brindisi - Cappuccini;0.61;;;;32.05;22.38;;;;3.29
23/01/2020 00:00;Brindisi - Cappuccini;0.58;25.18;;;21.86;17.41;;;;3.24
23/01/2020 01:00;Brindisi - Cappuccini;0.47;;;;19.77;16.97;;;;3.01
23/01/2020 02:00;Brindisi - Cappuccini;0.38;30.55;;;14.36;10.91;;;;3.08
23/01/2020 03:00;Brindisi - Cappuccini;0.42;;;;12.48;11.60;;;;3.06
23/01/2020 04:00;Brindisi - Cappuccini;0.37;22.24;;;11.41;10.78;;;;3.02
23/01/2020 05:00;Brindisi - Cappuccini;0.39;;;;10.60;10.03;;;;3.04
23/01/2020 06:00;Brindisi - Cappuccini;0.39;19.56;;;17.30;14.78;;;;3.05
23/01/2020 07:00;Brindisi - Cappuccini;0.43;;;;23.01;17.32;;;;2.99
23/01/2020 08:00;Brindisi - Cappuccini;0.47;19.07;;;37.51;26.14;;;;3.28
23/01/2020 09:00;Brindisi - Cappuccini;0.49;;;;40.86;26.59;;;;3.16
23/01/2020 10:00;Brindisi - Cappuccini;0.45;17.11;;;22.10;14.80;;;;3.26
23/01/2020 11:00;Brindisi - Cappuccini;0.50;;;;16.41;10.31;;;;3.12
23/01/2020 12:00;Brindisi - Cappuccini;0.47;24.69;;;22.08;15.16;;;;3.03
23/01/2020 13:00;Brindisi - Cappuccini;0.49;;;;23.74;16.19;;;;3.10
23/01/2020 14:00;Brindisi - Cappuccini;0.49;27.38;;;19.47;14.19;;;;3.12
23/01/2020 15:00;Brindisi - Cappuccini;0.45;;;;17.77;13.06;;;;3.06
23/01/2020 16:00;Brindisi - Cappuccini;0.49;22.24;;;19.32;15.33;;;;3.05
23/01/2020 17:00;Brindisi - Cappuccini;0.40;;;;18.79;15.46;;;;3.07
23/01/2020 18:00;Brindisi - Cappuccini;0.46;16.62;;;37.59;31.02;;;;3.14
23/01/2020 19:00;Brindisi - Cappuccini;0.52;;;;58.69;43.18;;;;3.09
23/01/2020 20:00;Brindisi - Cappuccini;0.52;18.33;;;58.03;38.83;;;;3.08
23/01/2020 21:00;Brindisi - Cappuccini;0.53;;;;38.58;28.59;;;;3.07
23/01/2020 22:00;Brindisi - Cappuccini;0.48;27.62;;;30.91;24.21;;;;3.19
23/01/2020 23:00;Brindisi - Cappuccini;0.48;;;;25.92;21.71;;;;3.04
24/01/2020 00:00;Brindisi - Cappuccini;0.45;26.89;;;24.54;21.34;;;;3.03
24/01/2020 01:00;Brindisi - Cappuccini;0.50;;;;25.30;21.66;;;;3.08
24/01/2020 02:00;Brindisi - Cappuccini;0.54;25.18;;;;;;;;2.99
24/01/2020 03:00;Brindisi - Cappuccini;0.50;;;;22.23;19.84;;;;3.01
24/01/2020 04:00;Brindisi - Cappuccini;0.47;26.89;;;24.09;21.03;;;;
24/01/2020 05:00;Brindisi - Cappuccini;0.53;;;;29.13;24.66;;;;3.08
24/01/2020 06:00;Brindisi - Cappuccini;0.55;27.62;;;58.71;41.40;;;;3.13
24/01/2020 07:00;Brindisi - Cappuccini;0.67;;;;100.49;50.98;;;;3.53
24/01/2020 08:00;Brindisi - Cappuccini;0.95;29.33;;;189.10;61.29;;;;4.06
24/01/2020 09:00;Brindisi - Cappuccini;1.31;;;;289.26;69.74;;;;5.16
24/01/2020 10:00;Brindisi - Cappuccini;0.70;19.56;;;95.96;54.45;;;;3.54
24/01/2020 11:00;Brindisi - Cappuccini;0.70;;;;58.21;38.27;;;;3.14
24/01/2020 12:00;Brindisi - Cappuccini;0.67;10.51;;;45.31;29.46;;;;3.22
24/01/2020 13:00;Brindisi - Cappuccini;0.61;;;;55.02;32.81;;;;3.33
24/01/2020 14:00;Brindisi - Cappuccini;0.58;6.11;;;48.64;30.96;;;;3.31
24/01/2020 15:00;Brindisi - Cappuccini;0.58;;;;34.42;24.31;;;;3.05
24/01/2020 16:00;Brindisi - Cappuccini;0.54;21.51;;;42.25;30.25;;;;3.18
24/01/2020 17:00;Brindisi - Cappuccini;0.58;;;;58.01;41.33;;;;3.07
24/01/2020 18:00;Brindisi - Cappuccini;0.62;20.29;;;62.31;47.68;;;;3.06
24/01/2020 19:00;Brindisi - Cappuccini;0.79;;;;78.75;57.03;;;;3.31
24/01/2020 20:00;Brindisi - Cappuccini;0.66;26.89;;;66.26;51.73;;;;3.26
24/01/2020 21:00;Brindisi - Cappuccini;0.67;;;;59.50;45.07;;;;3.09
24/01/2020 22:00;Brindisi - Cappuccini;0.67;29.33;;;46.04;35.88;;;;3.12
24/01/2020 23:00;Brindisi - Cappuccini;0.57;;;;29.10;24.25;;;;3.18
25/01/2020 00:00;Brindisi - Cappuccini;0.49;30.55;;;20.79;17.02;;;;2.93
25/01/2020 01:00;Brindisi - Cappuccini;0.44;;;;14.41;12.38;;;;3.00
25/01/2020 02:00;Brindisi - Cappuccini;0.40;29.58;;;11.46;9.96;;;;3.03
25/01/2020 03:00;Brindisi - Cappuccini;0.40;;;;9.55;7.91;;;;2.89
25/01/2020 04:00;Brindisi - Cappuccini;0.38;20.04;;;8.86;7.63;;;;3.09
25/01/2020 05:00;Brindisi - Cappuccini;0.37;;;;8.84;7.87;;;;3.05
25/01/2020 06:00;Brindisi - Cappuccini;0.46;18.33;;;14.88;12.73;;;;2.96
25/01/2020 07:00;Brindisi - Cappuccini;0.45;;;;30.18;22.23;;;;3.12
25/01/2020 08:00;Brindisi - Cappuccini;0.61;21.02;;;50.94;36.99;;;;3.14
25/01/2020 09:00;Brindisi - Cappuccini;0.79;;;;54.37;34.86;;;;3.46
25/01/2020 10:00;Brindisi - Cappuccini;0.70;20.29;;;44.16;30.10;;;;3.26
25/01/2020 11:00;Brindisi - Cappuccini;0.63;;;;47.45;28.32;;;;3.24
25/01/2020 12:00;Brindisi - Cappuccini;0.58;11.73;;;46.73;27.44;;;;3.36
25/01/2020 13:00;Brindisi - Cappuccini;0.56;;;;47.38;28.99;;;;3.25
25/01/2020 14:00;Brindisi - Cappuccini;0.53;11.98;;;38.10;23.61;;;;3.19
25/01/2020 15:00;Brindisi - Cappuccini;0.52;;;;31.89;21.06;;;;3.22
25/01/2020 16:00;Brindisi - Cappuccini;0.60;22.00;;;34.22;23.20;;;;3.36
25/01/2020 17:00;Brindisi - Cappuccini;0.55;;;;36.46;26.94;;;;3.22
25/01/2020 18:00;Brindisi - Cappuccini;0.60;37.64;;;40.70;30.37;;;;3.25
25/01/2020 19:00;Brindisi - Cappuccini;0.56;;;;38.89;29.47;;;;3.13
25/01/2020 20:00;Brindisi - Cappuccini;0.55;38.62;;;31.14;23.06;;;;3.24
25/01/2020 21:00;Brindisi - Cappuccini;0.53;;;;30.66;22.85;;;;3.19
25/01/2020 22:00;Brindisi - Cappuccini;0.49;28.84;;;23.12;19.13;;;;3.08
25/01/2020 23:00;Brindisi - Cappuccini;0.52;;;;23.43;18.77;;;;3.09
26/01/2020 00:00;Brindisi - Cappuccini;0.45;33.98;;;13.70;10.69;;;;3.12
26/01/2020 01:00;Brindisi - Cappuccini;0.46;;;;12.06;9.54;;;;3.09
26/01/2020 02:00;Brindisi - Cappuccini;0.47;35.44;;;;;;;;2.94
26/01/2020 03:00;Brindisi - Cappuccini;0.49;;;;13.05;10.62;;;;3.15
26/01/2020 04:00;Brindisi - Cappuccini;0.41;32.27;;;7.58;6.44;;;;
26/01/2020 05:00;Brindisi - Cappuccini;0.46;;;;7.15;6.22;;;;3.02
26/01/2020 06:00;Brindisi - Cappuccini;0.46;29.33;;;8.47;7.30;;;;3.02
26/01/2020 07:00;Brindisi - Cappuccini;0.53;;;;14.90;12.19;;;;2.98
26/01/2020 08:00;Brindisi - Cappuccini;0.49;21.02;;;16.43;13.10;;;;3.18
